id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O009171,19/09/2024,P00966,5,Marseille,Livré,,
O009175,26/05/2024,P00362,3,Lyon,Livré,,
O009176,29/12/2024,P00613,5,Marseille,Livré,,
O009177,03/07/2024,P00612,1,Marseille,Livré,,
O009178,07/12/2024,P00579,2,Lyon,Livré,,
O009179,15/08/2024,P00118,2,Paris,Livré,,
O009180,18/11/2024,P00864,1,Paris,Livré,,
O009181,08/09/2024,P00008,2,Marseille,Livré,,
O009182,23/03/2024,P00420,8,Marseille,Expédié,,
O009184,15/12/2024,P00931,12,Lyon,Livré,,
O009186,11/11/2024,P00135,3,Marseille,Livré,,
O009187,02/03/2024,P00654,3,Lyon,Livré,,
O009188,23/09/2024,P00813,1,Paris,Livré,,
O009189,01/12/2024,P00343,10,Marseille,Expédié,,
O009190,18/04/2024,P00055,1,Marseille,Livré,,
O009191,24/03/2024,P00849,15,Paris,Expédié,,
O009192,07/12/2024,P00759,3,Paris,Expédié,,
O009194,25/12/2024,P00952,2,Marseille,Expédié,,
O009196,11/03/2024,P00152,12,Marseille,Livré,,
O009197,14/12/2024,P00026,1,Paris,Livré,,
O009199,23/01/2024,P00133,3,Lyon,Livré,,
O009200,20/03/2024,P00735,3,Marseille,Expédié,,
O009201,05/03/2024,P00839,1,Paris,Livré,,
O009202,04/12/2024,P00319,2,Paris,Livré,,
O009204,30/11/2024,P00921,5,Lyon,Expédié,,
O009205,09/11/2024,P00478,8,Marseille,Livré,,
O009206,12/10/2024,P00026,1,Marseille,Expédié,,
O009207,06/11/2024,P00121,12,Paris,Livré,29/11/2024,Produit abîmé
O009209,18/12/2024,P00083,1,Paris,Livré,,
O009211,16/11/2024,P00923,1,Marseille,Livré,,
O009212,03/10/2024,P00658,2,Marseille,Livré,,
O009214,08/12/2024,P00831,1,Lyon,Expédié,,
O009215,13/01/2024,P00198,1,Paris,Livré,,
O009216,30/09/2024,P00515,20,Marseille,Livré,,
O009217,09/11/2024,P00198,2,Lyon,Expédié,,
O009218,17/10/2024,P00594,1,Marseille,Livré,,
O009219,01/08/2024,P00542,1,Paris,Livré,,
O009220,15/10/2024,P00140,5,Lyon,Livré,,
O009222,01/12/2024,P00429,10,Marseille,Livré,,
O009223,14/03/2024,P00418,2,Lyon,Livré,,
O009224,24/11/2024,P00545,1,Marseille,Livré,,
O009225,15/03/2024,P00258,1,Paris,Livré,11/04/2024,Livraison incomplète
O009227,20/10/2024,P00123,1,Lyon,Livré,,
O009228,17/09/2024,P00398,1,Lyon,Livré,,
O009229,22/12/2024,P00707,2,Paris,Livré,,
O009230,18/02/2024,P00503,1,Paris,Livré,,
O009231,10/11/2024,P00771,3,Paris,Livré,,
O009232,11/09/2024,P00024,2,Marseille,Livré,,
O009233,07/12/2024,P00726,15,Marseille,Livré,,
O009234,03/12/2024,P00710,12,Lyon,Livré,12/12/2024,Produit abîmé
O009235,19/11/2024,P00256,3,Paris,Expédié,,
O009236,24/11/2024,P00398,2,Lyon,Livré,,
O009237,29/06/2024,P00613,2,Marseille,Livré,,
O009238,08/02/2024,P00308,2,Paris,Livré,,
O009239,05/09/2024,P00463,8,Paris,Expédié,23/09/2024,Livraison incomplète
O009240,21/04/2024,P00590,3,Lyon,Livré,,
O009241,07/11/2024,P00535,10,Marseille,Livré,,
O009243,10/09/2024,P00379,15,Paris,Expédié,,
O009244,16/10/2024,P00780,2,Lyon,Livré,,
O009245,18/04/2024,P00026,3,Paris,Livré,,
O009246,13/12/2024,P00025,1,Paris,Livré,,
O009247,07/07/2024,P00413,1,Marseille,Livré,,
O009250,04/12/2024,P00633,2,Marseille,Expédié,,
O009251,06/10/2024,P00792,1,Marseille,Livré,,
O009252,02/12/2024,P00653,10,Lyon,Livré,,
O009253,16/04/2024,P00404,1,Lyon,Livré,,
O009254,29/11/2024,P00630,3,Lyon,Livré,,
O009255,22/09/2024,P00011,5,Lyon,Expédié,07/10/2024,Livraison incomplète
O009257,06/12/2024,P00012,5,Paris,Expédié,,
O009258,06/09/2024,P00373,2,Marseille,Livré,,
O009259,29/02/2024,P00510,10,Paris,Livré,,
O009261,04/01/2024,P00810,3,Paris,Livré,,
O009262,10/02/2024,P00387,2,Paris,Livré,,
O009263,29/11/2024,P00507,1,Paris,Expédié,,
O009264,20/04/2024,P00035,3,Lyon,Expédié,,
O009265,11/01/2024,P00233,10,Lyon,Livré,,
O009266,23/12/2024,P00251,5,Lyon,Livré,,
O009267,13/12/2024,P00093,10,Marseille,Livré,,
O009268,09/10/2024,P00364,3,Marseille,Livré,,
O009269,06/11/2024,P00550,1,Paris,Livré,,
O009270,10/12/2024,P00893,1,Marseille,Livré,,
O009271,30/04/2024,P00009,2,Marseille,Livré,,
O009272,13/02/2024,P00090,5,Lyon,Livré,,
O009273,04/09/2024,P00229,8,Paris,Livré,,
O009274,22/05/2024,P00594,2,Marseille,Livré,,
O009275,17/01/2024,P00105,3,Marseille,Expédié,,
O009276,24/09/2024,P00251,2,Marseille,Livré,,
O009278,10/01/2024,P00938,2,Paris,Livré,,
O009279,09/11/2024,P00121,1,Paris,Livré,20/11/2024,Mauvaise référence
O009280,24/11/2024,P00400,1,Marseille,Expédié,,
O009281,25/10/2024,P00810,1,Lyon,Livré,,
O009282,22/07/2024,P00629,1,Lyon,Expédié,,
O009283,06/01/2024,P00148,1,Paris,Livré,,
O009284,02/02/2024,P00604,1,Marseille,Expédié,,
O009285,27/11/2024,P00671,5,Lyon,Expédié,,
O009286,09/12/2024,P00780,2,Marseille,Livré,,
O009287,06/11/2024,P00143,15,Lyon,Livré,,
O009288,14/03/2024,P00343,1,Lyon,Livré,,
O009289,05/11/2024,P00256,2,Paris,Expédié,,
O009290,19/10/2024,P00014,2,Lyon,Livré,,
O009291,13/12/2024,P00418,1,Lyon,Livré,,
O009292,15/03/2024,P00366,10,Marseille,Livré,,
O009293,27/04/2024,P00506,1,Lyon,Livré,,
O009295,15/11/2024,P00226,15,Paris,Livré,05/12/2024,Mauvaise référence
O009296,17/03/2024,P00473,12,Marseille,Livré,,
O009297,12/09/2024,P00366,3,Marseille,Livré,,
O009298,20/01/2024,P00211,3,Lyon,Livré,,
O009299,01/08/2024,P00463,5,Paris,Livré,,
O009300,30/08/2024,P00865,2,Marseille,Livré,,
O009301,26/04/2024,P00811,5,Paris,Livré,,
O009303,03/12/2024,P00240,1,Marseille,Livré,08/12/2024,Mauvaise référence
O009304,11/11/2024,P00763,1,Lyon,Livré,,
O009305,25/10/2024,P00911,3,Paris,Livré,,
O009307,29/12/2024,P00738,3,Marseille,Expédié,,
O009308,10/08/2024,P00710,10,Paris,Livré,,
O009309,29/11/2024,P00466,1,Marseille,Expédié,,
O009311,30/01/2024,P00236,10,Marseille,Livré,,
O009313,02/02/2024,P00037,1,Marseille,Expédié,,
O009315,01/09/2024,P00222,2,Marseille,Livré,,
O009316,27/03/2024,P00906,2,Marseille,Expédié,,
O009317,11/11/2024,P00906,2,Marseille,Expédié,,
O009319,26/05/2024,P00099,1,Lyon,Expédié,05/06/2024,Produit abîmé
O009320,28/12/2024,P00404,3,Marseille,Livré,,
O009321,07/11/2024,P00370,8,Lyon,Livré,,
O009322,28/12/2024,P00839,2,Marseille,Livré,,
O009323,25/12/2024,P00016,3,Lyon,Livré,15/01/2025,Produit abîmé
O009324,04/09/2024,P00379,10,Lyon,Livré,,
O009325,16/10/2024,P00541,5,Paris,Livré,,
O009326,09/10/2024,P00515,3,Marseille,Expédié,,
O009328,14/01/2024,P00733,2,Marseille,Livré,,
O009329,22/01/2024,P00526,10,Marseille,Expédié,,
O009330,22/12/2024,P00271,3,Marseille,Livré,,
O009331,08/12/2024,P00986,1,Paris,Livré,02/01/2025,Produit abîmé
O009332,27/01/2024,P00759,2,Paris,Livré,,
O009333,24/11/2024,P00532,8,Paris,Livré,16/12/2024,Client insatisfait
O009335,25/11/2024,P00101,1,Lyon,Livré,,
O009336,12/01/2024,P00578,20,Paris,Livré,,
O009337,17/10/2024,P00796,1,Lyon,Livré,,
O009338,31/05/2024,P00962,8,Marseille,Expédié,,
O009339,30/12/2024,P00521,2,Lyon,Livré,,
O009340,20/12/2024,P00604,3,Marseille,Livré,,
O009341,26/11/2024,P00829,10,Marseille,Livré,,
O009342,13/10/2024,P00846,2,Lyon,Livré,,
O009343,02/12/2024,P00760,3,Lyon,Expédié,,
O009344,27/10/2024,P00905,1,Lyon,Livré,,
O009345,13/09/2024,P00121,1,Paris,Livré,,
O009346,16/12/2024,P00956,1,Paris,Expédié,,
O009347,02/08/2024,P00063,5,Lyon,Livré,,
O009348,30/03/2024,P00355,1,Paris,Expédié,,
O009349,21/10/2024,P00973,1,Marseille,Livré,,
O009350,23/01/2024,P00055,2,Paris,Livré,,
O009351,15/01/2024,P00198,5,Paris,Expédié,,
O009352,26/08/2024,P00310,5,Lyon,Livré,,
O009353,03/12/2024,P00490,1,Lyon,Expédié,,
O009354,03/12/2024,P00124,1,Marseille,Livré,,
O009356,24/06/2024,P00305,15,Lyon,Livré,01/07/2024,Livraison incomplète
O009357,04/01/2024,P00418,2,Marseille,Expédié,,
O009358,26/02/2024,P00039,10,Marseille,Livré,,
O009359,30/12/2024,P00451,10,Marseille,Livré,,
O009360,18/11/2024,P00759,8,Marseille,Livré,,
O009361,01/11/2024,P00080,1,Paris,Livré,16/11/2024,Livraison incomplète
O009362,17/11/2024,P00765,10,Lyon,Livré,,
O009363,18/01/2024,P00893,8,Marseille,Expédié,,
O009364,04/01/2024,P00923,3,Marseille,Livré,,
O009365,22/10/2024,P00948,2,Marseille,Livré,,
O009366,03/09/2024,P00642,2,Lyon,Livré,,
O009367,09/01/2024,P00040,1,Paris,Livré,,
O009368,18/12/2024,P00042,3,Marseille,Livré,,
O009369,10/12/2024,P00336,3,Paris,Expédié,,
O009370,19/12/2024,P00029,2,Paris,Livré,,
O009372,30/01/2024,P00865,3,Lyon,Expédié,,
O009373,12/06/2024,P00622,2,Paris,Livré,,
O009374,06/02/2024,P00931,5,Lyon,Expédié,,
O009375,24/08/2024,P00009,12,Paris,Expédié,,
O009377,04/02/2024,P00047,1,Lyon,Livré,,
O009378,18/12/2024,P00024,2,Marseille,Expédié,,
O009380,05/09/2024,P00037,1,Paris,Expédié,,
O009381,17/11/2024,P00659,5,Paris,Livré,,
O009382,16/11/2024,P00935,8,Lyon,Livré,,
O009383,30/08/2024,P00330,12,Marseille,Livré,,
O009384,26/11/2024,P00284,2,Marseille,Livré,,
O009385,13/10/2024,P00240,15,Paris,Livré,29/10/2024,Produit abîmé
O009386,19/08/2024,P00128,1,Lyon,Expédié,,
O009389,20/12/2024,P00184,5,Marseille,Livré,,
O009390,18/12/2024,P00526,1,Paris,Livré,,
O009391,16/01/2024,P00613,12,Marseille,Expédié,,
O009392,29/12/2024,P00691,3,Paris,Livré,,
O009393,04/11/2024,P00409,5,Paris,Livré,,
O009394,27/01/2024,P00516,10,Marseille,Livré,,
O009395,27/10/2024,P00758,1,Lyon,Expédié,,
O009396,29/12/2024,P00025,1,Paris,Livré,,
O009397,27/10/2024,P00562,10,Marseille,Livré,,
O009398,06/02/2024,P00290,2,Marseille,Livré,,
O009399,20/11/2024,P00032,1,Lyon,Livré,,
O009400,04/12/2024,P00099,3,Marseille,Livré,,
O009401,23/02/2024,P00400,3,Marseille,Expédié,,
O009404,21/01/2024,P00099,1,Marseille,Livré,,
O009405,26/08/2024,P00759,2,Paris,Livré,,
O009406,13/07/2024,P00518,1,Marseille,Livré,,
O009407,17/04/2024,P00488,2,Lyon,Livré,,
O009408,24/12/2024,P00404,12,Paris,Expédié,,
O009409,04/12/2024,P00222,20,Marseille,Expédié,,
O009411,18/01/2024,P00217,5,Marseille,Livré,,
O009412,02/11/2024,P00931,1,Lyon,Livré,,
O009413,07/12/2024,P00653,12,Paris,Livré,,
O009414,19/11/2024,P00810,3,Paris,Livré,,
O009415,08/12/2024,P00136,1,Marseille,Livré,20/12/2024,Client insatisfait
O009416,06/12/2024,P00240,12,Marseille,Livré,,
O009419,01/09/2024,P00253,8,Marseille,Livré,,
O009420,28/01/2024,P00258,8,Paris,Livré,,
O009422,29/07/2024,P00710,5,Marseille,Livré,,
O009423,09/10/2024,P00179,1,Paris,Livré,,
O009424,19/11/2024,P00233,1,Marseille,Livré,18/12/2024,Livraison incomplète
O009426,17/10/2024,P00532,5,Paris,Livré,,
O009427,14/11/2024,P00156,1,Lyon,Livré,,
O009428,07/01/2024,P00518,2,Marseille,Livré,,
O009429,26/01/2024,P00253,8,Marseille,Livré,,
O009430,16/08/2024,P00680,8,Paris,Livré,,
O009431,16/10/2024,P00090,3,Paris,Livré,,
O009432,09/05/2024,P00532,8,Lyon,Livré,,
O009433,15/08/2024,P00296,10,Marseille,Expédié,,
O009434,19/01/2024,P00341,5,Lyon,Livré,13/02/2024,Livraison incomplète
O009436,15/08/2024,P00121,1,Paris,Livré,,
O009437,11/11/2024,P00090,2,Marseille,Expédié,,
O009438,24/12/2024,P00118,2,Lyon,Expédié,19/01/2025,Livraison incomplète
O009439,26/11/2024,P00767,1,Marseille,Livré,,
O009440,21/11/2024,P00476,2,Marseille,Livré,,
O009441,18/01/2024,P00127,1,Lyon,Expédié,,
O009443,16/02/2024,P00319,3,Paris,Livré,,
O009444,09/03/2024,P00694,12,Lyon,Livré,,
O009445,13/01/2024,P00222,1,Paris,Livré,,
O009447,12/03/2024,P00037,8,Lyon,Livré,,
O009448,03/12/2024,P00859,5,Marseille,Expédié,,
O009449,09/11/2024,P00792,1,Lyon,Livré,,
O009450,27/01/2024,P00109,12,Marseille,Livré,,
O009451,16/04/2024,P00027,3,Lyon,Livré,,
O009452,18/08/2024,P00637,2,Marseille,Livré,,
O009453,03/08/2024,P00285,8,Paris,Expédié,,
O009455,08/05/2024,P00982,2,Paris,Livré,,
O009456,11/09/2024,P00876,5,Lyon,Livré,04/10/2024,Produit abîmé
O009457,04/12/2024,P00046,1,Marseille,Livré,,
O009458,02/10/2024,P00843,10,Marseille,Livré,,
O009459,18/11/2024,P00182,2,Marseille,Expédié,16/12/2024,Produit abîmé
O009462,13/09/2024,P00678,5,Marseille,Livré,,
O009463,13/06/2024,P00256,1,Paris,Expédié,12/07/2024,Client insatisfait
O009464,07/01/2024,P00118,5,Marseille,Livré,,
O009465,02/11/2024,P00905,8,Paris,Livré,,
O009467,17/01/2024,P00478,3,Paris,Livré,,
O009468,22/05/2024,P00212,5,Lyon,Livré,,
O009469,16/02/2024,P00253,3,Marseille,Livré,,
O009471,22/05/2024,P00738,12,Marseille,Expédié,02/06/2024,Client insatisfait
O009472,23/01/2024,P00809,3,Marseille,Expédié,,
O009474,12/02/2024,P00809,10,Paris,Expédié,,
O009475,30/11/2024,P00843,8,Marseille,Expédié,,
O009476,07/12/2024,P00222,2,Lyon,Expédié,,
O009477,23/11/2024,P00613,1,Lyon,Livré,,
O009478,12/02/2024,P00881,2,Lyon,Livré,,
O009479,08/03/2024,P00063,10,Lyon,Expédié,,
O009480,03/12/2024,P00379,1,Paris,Livré,,
O009481,18/11/2024,P00184,3,Paris,Expédié,30/11/2024,Livraison incomplète
O009482,13/12/2024,P00250,8,Lyon,Expédié,,
O009483,02/08/2024,P00093,2,Marseille,Livré,,
O009484,13/09/2024,P00921,5,Paris,Livré,,
O009485,28/11/2024,P00510,1,Marseille,Livré,,
O009486,06/11/2024,P00396,1,Paris,Expédié,,
O009487,01/10/2024,P00923,8,Marseille,Expédié,09/10/2024,Produit abîmé
O009488,14/12/2024,P00017,1,Marseille,Livré,,
O009489,14/12/2024,P00449,2,Marseille,Livré,,
O009490,14/01/2024,P00822,10,Marseille,Livré,,
O009491,27/12/2024,P00755,2,Lyon,Expédié,,
O009492,02/03/2024,P00373,15,Marseille,Expédié,,
O009493,15/01/2024,P00414,15,Lyon,Expédié,,
O009494,20/08/2024,P00463,2,Lyon,Livré,,
O009495,29/04/2024,P00055,1,Lyon,Livré,,
O009496,23/09/2024,P00231,5,Marseille,Livré,,
O009497,09/05/2024,P00050,3,Lyon,Expédié,,
O009498,17/11/2024,P00843,1,Paris,Expédié,,
O009499,07/11/2024,P00550,5,Lyon,Livré,,
O009501,16/01/2024,P00398,1,Lyon,Livré,,
O009502,01/06/2024,P00551,10,Lyon,Livré,,
O009504,19/07/2024,P00780,1,Lyon,Expédié,,
O009506,28/12/2024,P00742,1,Paris,Livré,,
O009507,19/11/2024,P00541,1,Paris,Expédié,,
O009508,16/04/2024,P00510,15,Paris,Expédié,,
O009510,11/09/2024,P00554,5,Paris,Livré,,
O009511,10/08/2024,P00174,8,Paris,Expédié,,
O009513,07/10/2024,P00377,2,Lyon,Livré,,
O009514,29/04/2024,P00765,2,Paris,Expédié,,
O009515,12/05/2024,P00413,1,Paris,Livré,,
O009516,28/02/2024,P00620,3,Marseille,Expédié,,
O009517,22/12/2024,P00234,3,Paris,Livré,,
O009518,26/01/2024,P00449,5,Lyon,Livré,,
O009519,18/02/2024,P00921,2,Marseille,Expédié,,
O009520,07/12/2024,P00250,15,Marseille,Livré,,
O009521,20/10/2024,P00738,1,Lyon,Livré,,
O009522,27/02/2024,P00691,15,Lyon,Expédié,,
O009523,30/10/2024,P00613,1,Marseille,Expédié,,
O009525,20/11/2024,P00090,3,Paris,Livré,,
O009526,14/02/2024,P00364,2,Lyon,Livré,,
O009527,25/11/2024,P00284,2,Marseille,Expédié,,
O009528,20/12/2024,P00452,3,Lyon,Livré,,
O009530,10/01/2024,P00284,2,Marseille,Livré,,
O009531,01/09/2024,P00906,2,Lyon,Expédié,,
O009532,28/10/2024,P00938,8,Lyon,Livré,,
O009533,15/11/2024,P00662,5,Paris,Livré,,
O009534,29/12/2024,P00032,10,Lyon,Livré,23/01/2025,Mauvaise référence
O009535,20/12/2024,P00859,1,Marseille,Expédié,,
O009536,14/01/2024,P00284,5,Paris,Livré,,
O009537,25/10/2024,P00105,3,Lyon,Livré,,
O009538,28/09/2024,P00633,2,Lyon,Livré,,
O009539,16/03/2024,P00011,3,Marseille,Livré,,
O009540,10/07/2024,P00220,2,Paris,Livré,,
O009541,22/04/2024,P00802,1,Marseille,Livré,,
O009542,11/11/2024,P00986,1,Marseille,Expédié,,
O009544,02/10/2024,P00012,1,Paris,Livré,,
O009545,22/02/2024,P00194,5,Lyon,Livré,,
O009546,26/11/2024,P00551,5,Marseille,Livré,,
O009547,13/12/2024,P00331,15,Lyon,Livré,,
O009548,21/04/2024,P00856,8,Lyon,Livré,,
O009549,09/04/2024,P00008,1,Lyon,Livré,,
O009550,12/02/2024,P00986,10,Paris,Livré,,
O009551,25/12/2024,P00535,10,Paris,Livré,31/12/2024,Client insatisfait
O009553,16/11/2024,P00233,2,Paris,Livré,,
O009554,01/01/2024,P00377,3,Marseille,Livré,,
O009555,18/08/2024,P00170,15,Paris,Livré,,
O009556,27/03/2024,P00750,3,Marseille,Livré,,
O009557,15/09/2024,P00610,12,Marseille,Livré,,
O009558,04/12/2024,P00997,1,Paris,Expédié,,
O009560,21/11/2024,P00296,1,Lyon,Livré,,
O009561,26/12/2024,P00780,2,Paris,Expédié,,
O009562,31/08/2024,P00499,3,Lyon,Expédié,,
O009564,12/12/2024,P00811,8,Paris,Expédié,,
O009565,10/03/2024,P00488,20,Lyon,Livré,,
O009567,14/10/2024,P00047,2,Lyon,Livré,,
O009568,12/11/2024,P00435,1,Lyon,Livré,,
O009570,10/08/2024,P00181,8,Marseille,Livré,,
O009571,17/12/2024,P00143,5,Marseille,Expédié,,
O009572,21/01/2024,P00488,1,Marseille,Livré,,
O009573,08/08/2024,P00942,3,Marseille,Livré,,
O009574,20/12/2024,P00905,8,Lyon,Expédié,27/12/2024,Client insatisfait
O009576,07/11/2024,P00620,8,Lyon,Livré,,
O009577,02/11/2024,P00008,3,Paris,Livré,,
O009578,26/12/2024,P00865,2,Marseille,Livré,,
O009579,20/07/2024,P00240,15,Paris,Livré,,
O009580,09/09/2024,P00159,5,Paris,Livré,,
O009581,10/11/2024,P00633,2,Marseille,Livré,,
O009582,06/12/2024,P00792,2,Lyon,Expédié,,
O009583,22/10/2024,P00231,8,Paris,Expédié,,
O009584,12/09/2024,P00629,1,Marseille,Livré,,
O009585,08/12/2024,P00194,1,Paris,Livré,,
O009586,08/11/2024,P00780,3,Lyon,Livré,,
O009587,10/09/2024,P00039,2,Lyon,Expédié,,
O009588,02/11/2024,P00738,5,Marseille,Expédié,,
O009589,02/05/2024,P00341,1,Marseille,Livré,,
O009590,24/12/2024,P00490,5,Lyon,Livré,,
O009591,22/11/2024,P00047,2,Lyon,Livré,,
O009592,09/12/2024,P00930,1,Marseille,Livré,,
O009593,19/11/2024,P00039,1,Paris,Livré,,
O009594,30/09/2024,P00418,12,Marseille,Livré,,
O009595,02/08/2024,P00905,10,Marseille,Livré,,
O009596,06/11/2024,P00043,1,Lyon,Livré,,
O009597,08/08/2024,P00193,8,Marseille,Livré,,
O009598,23/01/2024,P00343,5,Lyon,Livré,,
O009599,08/02/2024,P00553,15,Paris,Livré,02/03/2024,Livraison incomplète
O009600,09/01/2024,P00921,2,Lyon,Livré,,
O009601,29/12/2024,P00055,5,Lyon,Expédié,,
O009602,15/01/2024,P00629,1,Paris,Livré,,
O009603,28/12/2024,P00417,2,Lyon,Livré,,
O009604,27/09/2024,P00867,15,Lyon,Expédié,,
O009606,26/12/2024,P00343,3,Marseille,Livré,,
O009607,08/08/2024,P00357,2,Marseille,Livré,,
O009608,26/03/2024,P00198,1,Paris,Expédié,,
O009609,09/12/2024,P00330,5,Marseille,Livré,,
O009610,22/12/2024,P00235,5,Marseille,Livré,,
O009612,20/11/2024,P00943,2,Marseille,Livré,,
O009613,23/04/2024,P00106,15,Lyon,Livré,,
O009614,10/07/2024,P00140,1,Marseille,Expédié,,
O009615,18/08/2024,P00118,2,Paris,Livré,,
O009616,27/08/2024,P00859,12,Paris,Livré,,
O009617,18/12/2024,P00355,2,Marseille,Livré,,
O009618,26/01/2024,P00105,2,Lyon,Livré,14/02/2024,Produit abîmé
O009619,12/11/2024,P00859,3,Paris,Livré,,
O009620,23/04/2024,P00654,10,Marseille,Livré,,
O009621,05/02/2024,P00515,1,Paris,Livré,,
O009622,23/03/2024,P00220,15,Lyon,Expédié,,
O009624,28/02/2024,P00119,8,Marseille,Expédié,,
O009625,19/01/2024,P00145,1,Paris,Expédié,,
O009627,14/05/2024,P00126,5,Lyon,Livré,,
O009629,16/08/2024,P00400,2,Paris,Expédié,,
O009630,17/12/2024,P00755,2,Marseille,Expédié,,
O009632,06/01/2024,P00090,8,Marseille,Livré,,
O009633,21/08/2024,P00594,15,Marseille,Livré,,
O009634,12/11/2024,P00617,1,Paris,Livré,,
O009635,11/12/2024,P00136,2,Lyon,Livré,,
O009636,20/09/2024,P00551,3,Marseille,Livré,,
O009637,28/12/2024,P00603,2,Paris,Livré,03/01/2025,Mauvaise référence
O009639,20/03/2024,P00063,2,Marseille,Livré,,
O009640,06/12/2024,P00839,1,Lyon,Livré,,
O009641,05/09/2024,P00532,5,Lyon,Livré,,
O009642,12/11/2024,P00452,2,Marseille,Livré,,
O009643,30/01/2024,P00478,1,Paris,Livré,,
O009644,03/12/2024,P00250,8,Paris,Expédié,,
O009645,13/12/2024,P00345,8,Paris,Livré,,
O009646,05/12/2024,P00047,3,Marseille,Livré,,
O009647,26/01/2024,P00143,2,Lyon,Expédié,,
O009648,12/04/2024,P00820,5,Paris,Livré,,
O009650,16/09/2024,P00890,2,Lyon,Livré,,
O009651,15/12/2024,P00277,1,Marseille,Livré,,
O009652,18/05/2024,P00121,8,Marseille,Livré,,
O009653,02/10/2024,P00453,1,Marseille,Expédié,,
O009654,05/03/2024,P00971,1,Marseille,Livré,,
O009655,12/01/2024,P00012,1,Paris,Expédié,,
O009656,01/12/2024,P00220,1,Paris,Livré,27/12/2024,Client insatisfait
O009657,16/07/2024,P00876,1,Lyon,Livré,,
O009658,12/05/2024,P00170,20,Lyon,Expédié,,
O009659,27/12/2024,P00343,2,Lyon,Livré,,
O009660,19/04/2024,P00678,1,Paris,Livré,,
O009661,23/02/2024,P00017,1,Marseille,Livré,,
O009663,20/03/2024,P00212,12,Marseille,Expédié,,
O009664,25/11/2024,P00164,3,Marseille,Livré,,
O009665,22/10/2024,P00568,2,Lyon,Livré,,
O009666,11/10/2024,P00857,10,Lyon,Livré,,
O009667,15/08/2024,P00458,2,Marseille,Livré,,
O009668,27/09/2024,P00046,2,Paris,Livré,,
O009669,14/09/2024,P00182,1,Paris,Livré,,
O009670,22/01/2024,P00506,2,Lyon,Livré,,
O009671,15/02/2024,P00163,2,Lyon,Livré,,
O009672,19/11/2024,P00633,5,Marseille,Livré,,
O009673,22/01/2024,P00490,2,Marseille,Livré,,
O009674,23/12/2024,P00136,3,Marseille,Expédié,,
O009676,20/11/2024,P00258,1,Marseille,Livré,,
O009677,29/11/2024,P00011,1,Marseille,Livré,,
O009678,25/06/2024,P00184,2,Marseille,Livré,,
O009679,24/12/2024,P00778,12,Paris,Livré,,
O009680,27/02/2024,P00250,2,Marseille,Livré,,
O009682,10/11/2024,P00921,5,Marseille,Livré,,
O009683,15/11/2024,P00093,2,Paris,Livré,,
O009684,09/06/2024,P00839,1,Marseille,Livré,,
O009685,24/07/2024,P00613,1,Lyon,Livré,,
O009686,15/12/2024,P00612,2,Lyon,Expédié,27/12/2024,Mauvaise référence
O009687,30/11/2024,P00971,1,Marseille,Livré,,
O009689,18/12/2024,P00811,1,Paris,Expédié,,
O009690,17/11/2024,P00357,8,Lyon,Livré,,
O009691,29/12/2024,P00516,1,Lyon,Livré,,
O009692,20/12/2024,P00754,3,Marseille,Livré,,
O009693,09/10/2024,P00767,2,Lyon,Livré,,
O009695,24/01/2024,P00955,3,Paris,Livré,,
O009696,31/12/2024,P00640,3,Paris,Expédié,,
O009697,05/02/2024,P00002,2,Marseille,Livré,,
O009698,27/01/2024,P00541,2,Marseille,Livré,,
O009699,24/09/2024,P00792,8,Marseille,Livré,,
O009700,05/02/2024,P00738,10,Paris,Livré,,
O009701,26/10/2024,P00082,1,Paris,Livré,,
O009702,30/10/2024,P00811,1,Paris,Expédié,,
O009703,29/10/2024,P00631,12,Lyon,Livré,,
O009705,07/08/2024,P00738,2,Lyon,Expédié,,
O009706,06/03/2024,P00149,3,Paris,Livré,,
O009707,09/10/2024,P00133,2,Lyon,Livré,,
O009709,05/01/2024,P00250,1,Paris,Livré,,
O009710,04/03/2024,P00277,3,Lyon,Livré,,
O009711,29/03/2024,P00526,3,Marseille,Livré,15/04/2024,Client insatisfait
O009712,05/10/2024,P00418,1,Marseille,Livré,,
O009713,13/09/2024,P00653,3,Paris,Livré,,
O009714,28/12/2024,P00143,8,Lyon,Livré,,
O009716,16/11/2024,P00400,3,Marseille,Expédié,,
O009717,03/01/2024,P00362,1,Marseille,Livré,,
O009718,31/03/2024,P00398,3,Marseille,Livré,,
O009719,01/06/2024,P00470,5,Marseille,Livré,,
O009720,23/11/2024,P00688,8,Marseille,Livré,,
O009721,05/12/2024,P00238,5,Lyon,Expédié,,
O009722,12/11/2024,P00895,1,Lyon,Expédié,,
O009723,07/10/2024,P00248,5,Marseille,Livré,,
