id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif,return_flag,order_month
O005833,2024-12-08,P00657,5,Lyon,Livré,,,0,12
O005834,2024-10-14,P00063,1,Marseille,Expédié,,,0,10
O005835,2024-09-12,P00012,8,Paris,Livré,,,0,9
O005836,2024-02-23,P00025,3,Paris,Livré,,,0,2
O005837,2024-07-29,P00597,1,Paris,Livré,2024-08-04,Client insatisfait,1,7
O005838,2024-12-25,P00653,2,Lyon,Expédié,,,0,12
O005839,2024-12-22,P00658,8,Lyon,Expédié,,,0,12
O005840,2024-10-24,P00435,3,Marseille,Livré,,,0,10
O005841,2024-10-09,P00258,1,Paris,Livré,,,0,10
O005842,2024-03-15,P00881,15,Lyon,Expédié,,,0,3
O005843,2024-08-04,P00699,5,Paris,Livré,,,0,8
O005844,2024-02-20,P00443,15,Lyon,Livré,,,0,2
O005845,2024-08-14,P00418,2,Lyon,Livré,,,0,8
O005846,2024-03-01,P00561,3,Paris,Livré,,,0,3
O005847,2024-12-14,P00974,12,Lyon,Livré,,,0,12
O005848,2024-11-27,P00254,3,Paris,Livré,,,0,11
O005849,2024-02-14,P00536,5,Marseille,Expédié,,,0,2
O005850,2024-11-25,P00631,2,Paris,Livré,,,0,11
O005851,2024-12-04,P00377,2,Paris,Livré,2024-12-31,Livraison incomplète,1,12
O005852,2024-03-14,P00963,1,Marseille,Expédié,,,0,3
O005853,2024-12-21,P00933,1,Marseille,Livré,,,0,12
O005854,2024-12-13,P00478,1,Paris,Livré,,,0,12
O005856,2024-09-20,P00907,1,Paris,Expédié,,,0,9
O005857,2024-11-19,P00334,15,Marseille,Livré,,,0,11
O005858,2024-12-15,P00802,1,Paris,Livré,,,0,12
O005859,2024-12-09,P00449,5,Marseille,Livré,,,0,12
O005860,2024-09-29,P00792,10,Lyon,Livré,,,0,9
O005861,2024-01-07,P00332,3,Paris,Expédié,,,0,1
O005862,2024-03-02,P00560,1,Lyon,Livré,,,0,3
O005863,2024-12-16,P00733,8,Marseille,Livré,,,0,12
O005864,2024-03-22,P00231,5,Paris,Livré,,,0,3
O005865,2024-01-12,P00256,8,Marseille,Livré,,,0,1
O005866,2024-02-29,P00070,8,Marseille,Livré,,,0,2
O005867,2024-11-03,P00510,15,Paris,Livré,,,0,11
O005868,2024-10-02,P00080,3,Lyon,Expédié,,,0,10
O005869,2024-02-08,P00770,2,Paris,Livré,,,0,2
O005870,2024-11-26,P00467,5,Marseille,Livré,,,0,11
O005871,2024-11-17,P00258,1,Paris,Expédié,2024-11-29,Mauvaise référence,1,11
O005872,2024-08-06,P00421,12,Marseille,Livré,,,0,8
O005874,2024-01-08,P00241,1,Lyon,Livré,,,0,1
O005875,2024-12-06,P00068,2,Paris,Livré,,,0,12
O005876,2024-12-26,P00654,8,Lyon,Livré,,,0,12
O005877,2024-02-27,P00159,3,Lyon,Livré,,,0,2
O005878,2024-09-24,P00732,2,Paris,Expédié,,,0,9
O005880,2024-09-21,P00906,3,Lyon,Livré,2024-09-27,Mauvaise référence,1,9
O005881,2024-10-16,P00658,10,Lyon,Livré,,,0,10
O005882,2024-01-02,P00212,2,Paris,Livré,,,0,1
O005883,2024-12-22,P00809,10,Lyon,Livré,,,0,12
O005884,2024-11-05,P00877,1,Marseille,Expédié,,,0,11
O005885,2024-11-23,P00379,8,Lyon,Livré,,,0,11
O005886,2024-12-17,P00742,10,Marseille,Livré,2024-12-28,Produit abîmé,1,12
O005887,2024-05-18,P00802,1,Paris,Livré,,,0,5
O005888,2024-01-20,P00691,2,Paris,Livré,,,0,1
O005889,2024-12-25,P00398,1,Lyon,Livré,,,0,12
O005890,2024-09-22,P00398,5,Lyon,Expédié,,,0,9
O005891,2024-04-07,P00879,3,Lyon,Livré,,,0,4
O005892,2024-08-20,P00252,5,Paris,Expédié,,,0,8
O005893,2024-12-13,P00791,1,Paris,Expédié,,,0,12
O005894,2024-04-14,P00767,1,Marseille,Livré,,,0,4
O005895,2024-12-14,P00470,1,Marseille,Livré,,,0,12
O005896,2024-08-08,P00759,2,Lyon,Livré,2024-08-24,Client insatisfait,1,8
O005897,2024-12-24,P00146,3,Paris,Expédié,,,0,12
O005898,2024-08-26,P00759,10,Lyon,Livré,,,0,8
O005899,2024-12-22,P00258,5,Paris,Expédié,,,0,12
O005900,2024-10-03,P00510,2,Lyon,Expédié,,,0,10
O005901,2024-09-11,P00466,15,Paris,Livré,2024-09-26,Client insatisfait,1,9
O005902,2024-01-13,P00035,5,Marseille,Expédié,,,0,1
O005903,2024-03-06,P00188,12,Lyon,Livré,,,0,3
O005905,2024-05-14,P00905,3,Lyon,Expédié,,,0,5
O005906,2024-10-10,P00135,2,Lyon,Livré,,,0,10
O005907,2024-03-12,P00691,1,Lyon,Livré,,,0,3
O005908,2024-05-07,P00751,8,Lyon,Livré,,,0,5
O005909,2024-11-01,P00179,1,Paris,Expédié,,,0,11
O005910,2024-12-14,P00001,2,Paris,Expédié,,,0,12
O005911,2024-10-14,P00234,3,Paris,Expédié,,,0,10
O005912,2024-12-13,P00253,3,Marseille,Expédié,,,0,12
O005913,2024-11-17,P00890,5,Paris,Livré,2024-12-06,Client insatisfait,1,11
O005914,2024-10-08,P00859,1,Marseille,Expédié,,,0,10
O005915,2024-05-24,P00262,2,Marseille,Expédié,,,0,5
O005916,2024-12-25,P00250,5,Paris,Livré,,,0,12
O005917,2024-09-08,P00490,15,Lyon,Livré,2024-09-26,Produit abîmé,1,9
O005918,2024-01-21,P00090,8,Marseille,Expédié,2024-02-12,Produit abîmé,1,1
O005919,2024-12-04,P00467,12,Lyon,Livré,,,0,12
O005921,2024-12-23,P00055,8,Marseille,Livré,2025-01-16,Client insatisfait,1,12
O005922,2024-10-06,P00876,3,Lyon,Livré,,,0,10
O005923,2024-10-07,P00979,1,Paris,Expédié,,,0,10
O005924,2024-12-15,P00080,5,Lyon,Expédié,,,0,12
O005926,2024-01-01,P00106,5,Marseille,Livré,,,0,1
O005927,2024-08-10,P00780,5,Lyon,Livré,2024-08-21,Produit abîmé,1,8
O005928,2024-10-06,P00594,3,Marseille,Expédié,,,0,10
O005929,2024-11-22,P00666,3,Paris,Expédié,,,0,11
O005930,2024-11-29,P00438,2,Marseille,Livré,,,0,11
O005931,2024-04-27,P00182,3,Paris,Livré,,,0,4
O005932,2024-10-19,P00250,1,Paris,Livré,,,0,10
O005933,2024-10-19,P00373,8,Lyon,Expédié,,,0,10
O005935,2024-11-16,P00792,1,Paris,Livré,,,0,11
O005936,2024-04-16,P00082,1,Lyon,Livré,,,0,4
O005937,2024-12-19,P00693,2,Lyon,Expédié,,,0,12
O005938,2024-04-30,P00175,5,Marseille,Livré,,,0,4
O005940,2024-05-12,P00989,2,Marseille,Livré,,,0,5
O005941,2024-03-04,P00136,2,Paris,Livré,,,0,3
O005942,2024-01-06,P00133,3,Paris,Livré,,,0,1
O005943,2024-08-07,P00751,2,Marseille,Expédié,,,0,8
O005944,2024-02-19,P00467,12,Lyon,Livré,,,0,2
O005945,2024-12-27,P00742,12,Paris,Livré,,,0,12
O005946,2024-01-02,P00785,3,Marseille,Expédié,,,0,1
O005947,2024-11-18,P00417,2,Paris,Livré,2024-11-26,Mauvaise référence,1,11
O005948,2024-12-09,P00370,8,Marseille,Livré,,,0,12
O005949,2024-01-09,P00055,1,Paris,Livré,,,0,1
O005950,2024-05-17,P00467,3,Lyon,Livré,,,0,5
O005952,2024-08-11,P00707,2,Paris,Livré,,,0,8
O005953,2024-03-29,P00733,12,Marseille,Expédié,,,0,3
O005954,2024-12-29,P00890,1,Paris,Livré,,,0,12
O005955,2024-08-02,P00400,3,Marseille,Expédié,,,0,8
O005956,2024-02-24,P00009,8,Lyon,Livré,,,0,2
O005957,2024-02-20,P00865,3,Lyon,Livré,,,0,2
O005958,2024-05-10,P00226,1,Paris,Livré,,,0,5
O005959,2024-09-14,P00305,15,Paris,Livré,,,0,9
O005960,2024-12-12,P00377,3,Paris,Livré,,,0,12
O005961,2024-01-25,P00258,5,Marseille,Livré,,,0,1
O005962,2024-12-18,P00205,1,Lyon,Livré,,,0,12
O005963,2024-01-29,P00963,3,Marseille,Livré,,,0,1
O005964,2024-12-15,P00012,2,Paris,Expédié,,,0,12
O005965,2024-12-21,P00490,1,Paris,Livré,,,0,12
O005966,2024-12-20,P00895,1,Marseille,Expédié,,,0,12
O005967,2024-11-08,P00128,10,Paris,Expédié,,,0,11
O005968,2024-03-22,P00959,1,Paris,Livré,,,0,3
O005969,2024-01-10,P00968,1,Lyon,Livré,,,0,1
O005970,2024-07-29,P00370,3,Lyon,Livré,,,0,7
O005971,2024-12-23,P00390,8,Paris,Livré,,,0,12
O005973,2024-01-25,P00240,1,Marseille,Livré,,,0,1
O005974,2024-09-30,P00957,3,Paris,Livré,,,0,9
O005975,2024-10-08,P00011,1,Marseille,Livré,,,0,10
O005977,2024-09-23,P00661,1,Paris,Livré,,,0,9
O005978,2024-11-15,P00831,1,Marseille,Livré,,,0,11
O005979,2024-03-15,P00256,10,Paris,Livré,,,0,3
O005980,2024-03-16,P00379,1,Marseille,Livré,,,0,3
O005981,2024-10-16,P00231,1,Paris,Expédié,,,0,10
O005983,2024-01-28,P00541,2,Marseille,Livré,,,0,1
O005984,2024-03-14,P00017,10,Paris,Livré,,,0,3
O005985,2024-08-06,P00811,2,Paris,Expédié,,,0,8
O005986,2024-12-21,P00938,2,Lyon,Livré,,,0,12
O005987,2024-10-17,P00921,1,Marseille,Expédié,,,0,10
O005988,2024-12-19,P00305,2,Lyon,Expédié,,,0,12
O005989,2024-11-06,P00653,3,Marseille,Expédié,,,0,11
O005990,2024-07-04,P00738,3,Marseille,Expédié,2024-07-23,Livraison incomplète,1,7
O005991,2024-11-15,P00507,2,Lyon,Expédié,,,0,11
O005993,2024-04-21,P00536,2,Marseille,Livré,,,0,4
O005994,2024-12-22,P00366,1,Marseille,Livré,,,0,12
O005995,2024-10-01,P00811,2,Marseille,Livré,,,0,10
O005998,2024-10-15,P00463,1,Paris,Livré,,,0,10
O005999,2024-09-01,P00881,8,Lyon,Expédié,,,0,9
O006001,2024-10-20,P00445,15,Paris,Expédié,,,0,10
O006002,2024-11-05,P00875,15,Lyon,Expédié,,,0,11
O006003,2024-09-19,P00981,10,Marseille,Livré,,,0,9
O006004,2024-03-12,P00472,5,Lyon,Livré,,,0,3
O006005,2024-09-07,P00332,5,Lyon,Livré,,,0,9
O006006,2024-10-05,P00252,2,Paris,Livré,,,0,10
O006008,2024-02-21,P00707,5,Lyon,Livré,,,0,2
O006009,2024-02-03,P00558,3,Marseille,Livré,,,0,2
O006010,2024-11-29,P00259,3,Marseille,Expédié,,,0,11
O006011,2024-10-18,P00334,8,Lyon,Livré,,,0,10
O006012,2024-11-08,P00604,2,Marseille,Livré,,,0,11
O006013,2024-01-15,P00778,2,Marseille,Expédié,,,0,1
O006014,2024-09-15,P00070,12,Paris,Expédié,,,0,9
O006015,2024-12-04,P00859,1,Lyon,Expédié,,,0,12
O006016,2024-10-05,P00413,3,Marseille,Expédié,,,0,10
O006017,2024-12-29,P00067,12,Lyon,Expédié,,,0,12
O006018,2024-01-26,P00613,5,Paris,Expédié,,,0,1
O006019,2024-11-18,P00338,3,Lyon,Expédié,,,0,11
O006020,2024-04-10,P00646,1,Marseille,Livré,,,0,4
O006021,2024-08-21,P00759,2,Paris,Expédié,,,0,8
O006022,2024-10-30,P00924,10,Lyon,Livré,,,0,10
O006023,2024-12-07,P00319,3,Paris,Livré,,,0,12
O006025,2024-01-19,P00254,3,Lyon,Livré,,,0,1
O006026,2024-11-23,P00893,1,Lyon,Livré,,,0,11
O006027,2024-11-12,P00496,1,Paris,Expédié,,,0,11
O006028,2024-11-12,P00037,15,Marseille,Livré,,,0,11
O006029,2024-07-19,P00195,2,Marseille,Livré,,,0,7
O006030,2024-11-06,P00284,5,Paris,Livré,,,0,11
O006031,2024-11-18,P00535,1,Paris,Livré,,,0,11
O006032,2024-09-11,P00503,5,Paris,Livré,,,0,9
O006033,2024-11-13,P00014,12,Lyon,Expédié,,,0,11
O006034,2024-12-29,P00509,3,Marseille,Livré,,,0,12
O006035,2024-01-14,P00610,1,Lyon,Livré,,,0,1
O006036,2024-04-19,P00362,3,Lyon,Livré,,,0,4
O006037,2024-12-02,P00873,8,Paris,Livré,,,0,12
O006038,2024-10-04,P00986,2,Marseille,Livré,,,0,10
O006039,2024-12-24,P00373,10,Paris,Livré,,,0,12
O006040,2024-12-08,P00526,5,Marseille,Expédié,2024-12-16,Produit abîmé,1,12
O006041,2024-10-12,P00904,12,Lyon,Livré,,,0,10
O006042,2024-12-28,P00478,5,Lyon,Livré,,,0,12
O006043,2024-05-07,P00118,1,Paris,Livré,,,0,5
O006045,2024-10-30,P00449,2,Paris,Expédié,,,0,10
O006046,2024-08-19,P00711,1,Lyon,Livré,,,0,8
O006048,2024-09-09,P00610,12,Lyon,Livré,,,0,9
O006049,2024-02-10,P00093,8,Lyon,Expédié,,,0,2
O006052,2024-03-27,P00305,5,Paris,Expédié,,,0,3
O006054,2024-11-18,P00334,2,Lyon,Livré,,,0,11
O006055,2024-04-01,P00435,1,Paris,Expédié,,,0,4
O006056,2024-08-14,P00070,8,Marseille,Expédié,,,0,8
O006057,2024-02-06,P00691,3,Marseille,Expédié,,,0,2
O006058,2024-09-13,P00343,1,Lyon,Livré,,,0,9
O006060,2024-03-18,P00170,5,Lyon,Livré,,,0,3
O006061,2024-03-07,P00893,1,Lyon,Livré,,,0,3
O006063,2024-12-20,P00231,2,Lyon,Expédié,,,0,12
O006064,2024-12-31,P00136,3,Marseille,Expédié,,,0,12
O006065,2024-11-10,P00435,1,Marseille,Expédié,,,0,11
O006066,2024-12-23,P00143,20,Marseille,Livré,2025-01-08,Livraison incomplète,1,12
O006067,2024-01-03,P00740,1,Paris,Expédié,,,0,1
O006068,2024-11-01,P00128,1,Marseille,Livré,,,0,11
O006069,2024-12-04,P00104,1,Paris,Livré,,,0,12
O006070,2024-11-26,P00014,8,Paris,Livré,,,0,11
O006071,2024-10-18,P00921,2,Paris,Expédié,,,0,10
O006072,2024-10-19,P00688,3,Paris,Livré,,,0,10
O006073,2024-12-12,P00106,1,Marseille,Livré,,,0,12
O006075,2024-01-09,P00843,1,Paris,Expédié,,,0,1
O006076,2024-03-19,P00082,2,Lyon,Livré,,,0,3
O006078,2024-11-12,P00610,8,Paris,Livré,,,0,11
O006079,2024-03-11,P00044,10,Paris,Expédié,,,0,3
O006080,2024-12-24,P00233,1,Marseille,Livré,,,0,12
O006081,2024-01-27,P00861,3,Marseille,Livré,,,0,1
O006082,2024-12-16,P00341,12,Lyon,Livré,,,0,12
O006083,2024-12-23,P00811,2,Marseille,Livré,2025-01-06,Livraison incomplète,1,12
O006084,2024-01-12,P00136,10,Lyon,Expédié,,,0,1
O006085,2024-12-27,P00400,1,Marseille,Livré,,,0,12
O006089,2024-01-06,P00046,12,Marseille,Livré,,,0,1
O006090,2024-12-03,P00140,8,Marseille,Livré,2024-12-31,Produit abîmé,1,12
O006091,2024-01-30,P00873,15,Lyon,Livré,2024-02-16,Livraison incomplète,1,1
O006092,2024-11-30,P00886,5,Marseille,Livré,,,0,11
O006093,2024-05-13,P00558,2,Lyon,Expédié,,,0,5
O006094,2024-12-24,P00594,12,Paris,Livré,,,0,12
O006096,2024-11-30,P00451,2,Lyon,Livré,,,0,11
O006097,2024-12-15,P00158,2,Paris,Livré,2025-01-13,Mauvaise référence,1,12
O006098,2024-12-06,P00330,5,Lyon,Livré,2024-12-22,Mauvaise référence,1,12
O006099,2024-12-15,P00778,8,Lyon,Livré,,,0,12
O006100,2024-04-03,P00082,12,Marseille,Livré,,,0,4
O006101,2024-11-08,P00182,1,Lyon,Expédié,,,0,11
O006102,2024-12-29,P00158,8,Marseille,Livré,,,0,12
O006103,2024-12-03,P00253,8,Marseille,Livré,,,0,12
O006104,2024-11-14,P00568,1,Paris,Livré,,,0,11
O006105,2024-09-01,P00319,2,Marseille,Livré,,,0,9
O006106,2024-04-16,P00012,2,Lyon,Expédié,,,0,4
O006107,2024-09-07,P00740,2,Paris,Livré,,,0,9
O006108,2024-11-03,P00355,20,Paris,Livré,,,0,11
O006111,2024-01-05,P00319,5,Paris,Expédié,,,0,1
O006112,2024-02-25,P00713,5,Lyon,Livré,,,0,2
O006113,2024-04-06,P00541,15,Lyon,Livré,,,0,4
O006114,2024-07-21,P00082,2,Marseille,Livré,,,0,7
O006116,2024-03-28,P00595,8,Marseille,Livré,,,0,3
O006117,2024-10-24,P00009,2,Lyon,Expédié,,,0,10
O006119,2024-12-18,P00957,10,Paris,Livré,,,0,12
O006120,2024-02-09,P00370,1,Lyon,Expédié,,,0,2
O006121,2024-08-25,P00918,15,Paris,Livré,,,0,8
O006122,2024-11-15,P00025,1,Lyon,Expédié,,,0,11
O006123,2024-12-31,P00627,2,Lyon,Livré,,,0,12
O006124,2024-01-21,P00188,8,Lyon,Expédié,,,0,1
O006125,2024-12-01,P00377,2,Paris,Expédié,,,0,12
O006126,2024-09-23,P00766,5,Marseille,Livré,,,0,9
O006127,2024-12-06,P00973,2,Paris,Livré,,,0,12
O006128,2024-02-19,P00765,8,Marseille,Livré,,,0,2
O006129,2024-11-17,P00657,1,Paris,Livré,,,0,11
O006131,2024-12-18,P00470,1,Paris,Livré,,,0,12
O006132,2024-10-13,P00764,2,Marseille,Livré,,,0,10
O006135,2024-09-03,P00963,3,Marseille,Livré,,,0,9
O006136,2024-01-30,P00671,1,Lyon,Expédié,,,0,1
O006137,2024-08-07,P00551,2,Paris,Livré,,,0,8
O006138,2024-10-14,P00612,2,Lyon,Livré,,,0,10
O006139,2024-08-24,P00593,1,Marseille,Expédié,,,0,8
O006140,2024-01-04,P00558,3,Marseille,Livré,,,0,1
O006141,2024-09-15,P00589,10,Paris,Livré,,,0,9
O006142,2024-09-02,P00740,1,Marseille,Expédié,,,0,9
O006143,2024-11-21,P00510,3,Paris,Livré,,,0,11
O006144,2024-12-29,P00885,5,Marseille,Livré,,,0,12
O006145,2024-11-23,P00943,2,Marseille,Livré,,,0,11
O006146,2024-09-27,P00099,5,Lyon,Expédié,,,0,9
O006147,2024-12-28,P00629,2,Paris,Livré,,,0,12
O006148,2024-09-04,P00482,3,Marseille,Livré,,,0,9
O006149,2024-05-20,P00893,1,Lyon,Livré,,,0,5
O006150,2024-01-07,P00865,5,Marseille,Livré,,,0,1
O006151,2024-12-01,P00193,5,Paris,Expédié,,,0,12
O006152,2024-08-23,P00357,1,Paris,Livré,,,0,8
O006153,2024-09-30,P00488,2,Lyon,Livré,,,0,9
O006154,2024-04-04,P00467,15,Paris,Livré,2024-04-14,Client insatisfait,1,4
O006155,2024-08-13,P00047,2,Paris,Livré,2024-09-12,Client insatisfait,1,8
O006156,2024-11-09,P00413,3,Marseille,Livré,,,0,11
O006157,2024-10-12,P00509,12,Marseille,Expédié,,,0,10
O006158,2024-12-13,P00963,5,Lyon,Livré,,,0,12
O006159,2024-12-03,P00948,3,Paris,Livré,,,0,12
O006160,2024-02-16,P00565,8,Paris,Livré,,,0,2
O006161,2024-11-19,P00250,10,Lyon,Livré,,,0,11
O006163,2024-12-25,P00488,3,Paris,Expédié,,,0,12
O006164,2024-07-06,P00175,3,Paris,Livré,,,0,7
O006165,2024-10-07,P00140,2,Marseille,Livré,,,0,10
O006166,2024-03-24,P00549,15,Marseille,Expédié,,,0,3
O006168,2024-12-03,P00106,5,Marseille,Expédié,,,0,12
O006169,2024-02-10,P00182,1,Paris,Livré,,,0,2
O006170,2024-11-12,P00357,10,Lyon,Expédié,,,0,11
O006171,2024-06-03,P00051,3,Marseille,Livré,,,0,6
O006172,2024-02-04,P00474,1,Lyon,Livré,,,0,2
O006173,2024-11-16,P00162,3,Marseille,Expédié,,,0,11
O006174,2024-12-24,P00136,2,Paris,Expédié,,,0,12
O006175,2024-11-20,P00387,10,Paris,Expédié,,,0,11
O006176,2024-02-20,P00541,1,Lyon,Livré,,,0,2
O006177,2024-09-04,P00558,10,Lyon,Livré,,,0,9
O006178,2024-03-22,P00035,3,Lyon,Expédié,,,0,3
O006179,2024-10-16,P00733,1,Lyon,Livré,,,0,10
O006180,2024-12-20,P00410,15,Marseille,Expédié,,,0,12
O006181,2024-01-09,P00319,3,Lyon,Expédié,,,0,1
O006182,2024-10-13,P00509,2,Marseille,Livré,,,0,10
O006183,2024-10-24,P00233,3,Lyon,Expédié,2024-11-04,Mauvaise référence,1,10
O006184,2024-09-17,P00258,10,Marseille,Expédié,,,0,9
O006185,2024-11-30,P00336,2,Marseille,Livré,,,0,11
O006186,2024-11-15,P00882,1,Lyon,Livré,,,0,11
O006187,2024-12-13,P00357,1,Lyon,Livré,,,0,12
O006188,2024-03-04,P00615,2,Marseille,Expédié,,,0,3
O006189,2024-12-30,P00765,8,Marseille,Livré,,,0,12
O006190,2024-10-25,P00082,3,Paris,Livré,,,0,10
O006192,2024-04-12,P00526,1,Lyon,Livré,,,0,4
O006193,2024-11-23,P00924,1,Paris,Expédié,,,0,11
O006194,2024-08-13,P00769,2,Marseille,Expédié,,,0,8
O006195,2024-02-27,P00435,12,Paris,Livré,,,0,2
O006196,2024-10-07,P00205,2,Lyon,Livré,,,0,10
O006197,2024-02-10,P00518,20,Lyon,Livré,,,0,2
O006198,2024-12-02,P00377,3,Marseille,Expédié,,,0,12
O006199,2024-12-28,P00452,1,Lyon,Livré,2025-01-17,Produit abîmé,1,12
O006200,2024-11-23,P00186,12,Paris,Expédié,,,0,11
O006201,2024-03-02,P00362,3,Paris,Livré,,,0,3
O006202,2024-12-02,P00233,5,Marseille,Livré,,,0,12
O006203,2024-01-27,P00508,20,Marseille,Expédié,,,0,1
O006205,2024-09-08,P00765,1,Paris,Livré,,,0,9
O006206,2024-04-12,P00366,1,Paris,Livré,,,0,4
O006207,2024-08-25,P00220,8,Marseille,Livré,,,0,8
O006208,2024-04-26,P00924,2,Lyon,Livré,,,0,4
O006209,2024-05-18,P00923,1,Marseille,Expédié,,,0,5
O006210,2024-09-28,P00205,1,Paris,Livré,,,0,9
O006211,2024-09-12,P00953,1,Lyon,Livré,,,0,9
O006213,2024-08-05,P00890,8,Lyon,Livré,,,0,8
O006214,2024-03-23,P00926,1,Paris,Livré,,,0,3
O006216,2024-11-03,P00653,3,Lyon,Expédié,,,0,11
O006217,2024-12-24,P00733,5,Marseille,Livré,,,0,12
O006218,2024-11-26,P00414,2,Lyon,Livré,,,0,11
O006219,2024-11-02,P00550,1,Marseille,Livré,,,0,11
O006220,2024-12-26,P00633,8,Marseille,Livré,,,0,12
O006221,2024-05-15,P00002,1,Lyon,Livré,,,0,5
O006222,2024-03-26,P00733,8,Marseille,Livré,,,0,3
O006223,2024-01-19,P00366,12,Lyon,Livré,,,0,1
O006224,2024-09-14,P00047,2,Paris,Expédié,,,0,9
O006226,2024-09-16,P00264,3,Paris,Livré,,,0,9
O006228,2024-10-09,P00893,3,Lyon,Livré,2024-10-24,Mauvaise référence,1,10
O006229,2024-12-26,P00193,2,Paris,Livré,2025-01-13,Client insatisfait,1,12
O006230,2024-05-31,P00343,10,Marseille,Livré,,,0,5
O006231,2024-10-21,P00780,12,Paris,Expédié,2024-11-15,Livraison incomplète,1,10
O006232,2024-09-14,P00765,2,Lyon,Livré,,,0,9
O006233,2024-11-16,P00398,5,Marseille,Livré,2024-12-02,Livraison incomplète,1,11
O006235,2024-10-01,P00400,12,Lyon,Livré,,,0,10
O006236,2024-09-09,P00678,15,Lyon,Livré,,,0,9
O006238,2024-08-05,P00792,3,Marseille,Livré,,,0,8
O006239,2024-12-06,P00764,3,Paris,Expédié,,,0,12
O006240,2024-11-06,P00445,2,Lyon,Livré,,,0,11
O006243,2024-12-18,P00620,15,Paris,Livré,,,0,12
O006244,2024-01-27,P00995,1,Lyon,Livré,,,0,1
O006245,2024-10-26,P00968,3,Lyon,Livré,,,0,10
O006246,2024-05-28,P00205,2,Lyon,Expédié,,,0,5
O006247,2024-02-07,P00327,2,Paris,Livré,,,0,2
O006248,2024-02-09,P00170,2,Paris,Livré,,,0,2
O006249,2024-12-29,P00297,20,Paris,Expédié,,,0,12
O006250,2024-01-04,P00099,1,Lyon,Livré,2024-01-12,Client insatisfait,1,1
O006251,2024-03-03,P00515,3,Lyon,Livré,,,0,3
O006252,2024-06-25,P00612,1,Marseille,Livré,,,0,6
O006253,2024-01-19,P00536,1,Lyon,Livré,,,0,1
O006254,2024-01-15,P00620,2,Paris,Livré,2024-02-04,Livraison incomplète,1,1
O006254,2024-01-15,P00620,2,Paris,Livré,2024-02-08,Mauvaise référence,1,1
O006255,2024-12-13,P00733,3,Marseille,Livré,,,0,12
O006256,2024-12-20,P00751,2,Paris,Expédié,,,0,12
O006257,2024-11-24,P00047,2,Lyon,Livré,,,0,11
O006258,2024-09-10,P00685,1,Marseille,Livré,,,0,9
O006259,2024-05-24,P00012,2,Paris,Livré,,,0,5
O006260,2024-09-08,P00847,15,Lyon,Livré,,,0,9
O006262,2024-07-21,P00541,15,Paris,Expédié,,,0,7
O006263,2024-04-14,P00948,2,Paris,Expédié,,,0,4
O006265,2024-08-18,P00532,3,Paris,Livré,,,0,8
O006266,2024-11-09,P00510,12,Marseille,Livré,,,0,11
O006267,2024-03-03,P00152,1,Paris,Expédié,,,0,3
O006268,2024-05-28,P00802,8,Paris,Expédié,,,0,5
O006270,2024-12-31,P00026,15,Lyon,Expédié,,,0,12
O006273,2024-12-19,P00905,1,Lyon,Expédié,,,0,12
O006274,2024-12-22,P00362,1,Paris,Expédié,,,0,12
O006276,2024-03-26,P00236,15,Lyon,Expédié,,,0,3
O006277,2024-10-05,P00175,3,Marseille,Expédié,,,0,10
O006278,2024-09-01,P00250,1,Marseille,Livré,,,0,9
O006280,2024-11-07,P00404,2,Paris,Livré,2024-11-14,Mauvaise référence,1,11
O006282,2024-10-21,P00202,2,Paris,Expédié,,,0,10
O006283,2024-10-07,P00202,5,Marseille,Expédié,,,0,10
O006284,2024-12-26,P00653,8,Marseille,Expédié,,,0,12
O006286,2024-01-20,P00158,20,Lyon,Livré,2024-01-25,Livraison incomplète,1,1
O006287,2024-12-30,P00509,2,Marseille,Livré,,,0,12
O006288,2024-11-26,P00370,3,Lyon,Expédié,,,0,11
O006289,2024-01-08,P00205,3,Marseille,Livré,,,0,1
O006290,2024-12-06,P00357,2,Lyon,Livré,,,0,12
O006291,2024-09-03,P00865,1,Lyon,Expédié,,,0,9
O006292,2024-11-07,P00971,15,Marseille,Livré,,,0,11
O006294,2024-05-14,P00359,10,Paris,Livré,,,0,5
O006295,2024-06-07,P00778,3,Marseille,Livré,2024-07-04,Livraison incomplète,1,6
O006296,2024-10-26,P00063,5,Paris,Livré,,,0,10
O006297,2024-12-20,P00470,1,Lyon,Livré,,,0,12
O006298,2024-11-13,P00522,3,Marseille,Livré,,,0,11
O006300,2024-12-28,P00105,5,Paris,Livré,,,0,12
O006301,2024-10-22,P00047,3,Lyon,Livré,,,0,10
O006302,2024-11-07,P00343,20,Marseille,Expédié,,,0,11
O006303,2024-11-01,P00253,5,Marseille,Livré,,,0,11
O006304,2024-12-05,P00510,2,Marseille,Livré,,,0,12
O006306,2024-08-13,P00118,8,Lyon,Livré,,,0,8
O006308,2024-02-23,P00921,1,Lyon,Livré,,,0,2
O006309,2024-07-21,P00451,2,Lyon,Livré,,,0,7
O006310,2024-12-28,P00452,2,Lyon,Livré,,,0,12
O006311,2024-01-19,P00418,2,Marseille,Expédié,,,0,1
O006312,2024-01-29,P00357,8,Marseille,Livré,,,0,1
O006313,2024-01-21,P00063,3,Marseille,Livré,,,0,1
O006315,2024-11-02,P00025,8,Marseille,Expédié,,,0,11
O006318,2024-05-09,P00373,3,Marseille,Livré,,,0,5
