id_produit,catégorie,marque,prix,stock_minimum,date,entrepot,niveau_stock,stock_gap,month
P00941,Parfums,Déesse Cosmétique,235.9,20,2024-08-06,Lyon,105,85,8
P00941,Parfums,Déesse Cosmétique,235.9,20,2024-05-20,Paris,224,204,5
P00942,Accessoires,Secret de Peau,113.42,63,2024-12-19,Paris,240,177,12
P00943,Maquillage,Rose & Lin,196.52,54,2024-01-03,Paris,222,168,1
P00943,Maquillage,Rose & Lin,196.52,54,2024-12-29,Marseille,64,10,12
P00944,Maquillage,Le Bain Royal,218.78,56,2024-06-24,Paris,244,188,6
P00944,Maquillage,Le Bain Royal,218.78,56,2024-07-13,Lyon,81,25,7
P00945,Maquillage,Sérum de Lune,417.22,21,2024-08-25,Marseille,29,8,8
P00945,Maquillage,Sérum de Lune,417.22,21,2024-10-29,Lyon,30,9,10
P00946,Maquillage,Aura Cristal,372.13,30,2024-02-02,Paris,263,233,2
P00947,Parfums,Infusion Précieuse,389.27,20,2024-12-18,Paris,18,-2,12
P00947,Parfums,Infusion Précieuse,389.27,20,2024-12-16,Lyon,32,12,12
P00948,Soins capillaires,Velours Naturel,25.3,14,2024-05-03,Paris,139,125,5
P00948,Soins capillaires,Velours Naturel,25.3,14,2024-10-20,Lyon,40,26,10
P00949,Accessoires,Ãveil Ãlégant,219.75,90,2024-06-27,Paris,94,4,6
P00949,Accessoires,Ãveil Ãlégant,219.75,90,2024-06-19,Marseille,293,203,6
P00950,Soins de la peau,Héritage Sensuel,251.05,65,2024-09-11,Paris,73,8,9
P00950,Soins de la peau,Héritage Sensuel,251.05,65,2024-06-17,Lyon,207,142,6
P00951,Soins capillaires,Clarté Botanique,29.21,29,2024-10-30,Paris,11,-18,10
P00952,Maquillage,Atelier Minéral,144.71,50,2024-12-04,Paris,252,202,12
P00953,Soins capillaires,Silhouette Paris,384.94,55,2024-06-01,Paris,145,90,6
P00954,Accessoires,Natura Solaire,85.81,21,2024-09-04,Lyon,237,216,9
P00954,Accessoires,Natura Solaire,85.81,21,2024-05-10,Paris,5,-16,5
P00955,Soins de la peau,Les Essences Rares,276.95,79,2024-05-29,Lyon,8,-71,5
P00956,Soins de la peau,Maison Vitalis,123.3,26,2024-11-19,Paris,133,107,11
P00957,Accessoires,Aroma Sublime,25.82,28,2024-08-15,Paris,202,174,8
P00958,Accessoires,Ãpure d'Azur,135.78,35,2024-01-17,Marseille,264,229,1
P00958,Accessoires,Ãpure d'Azur,135.78,35,2024-01-28,Paris,260,225,1
P00959,Maquillage,Ligne LumiÃ¨re,488.42,57,2024-11-18,Paris,46,-11,11
P00960,Soins de la peau,Soin Absolu,404.74,61,2024-08-07,Marseille,31,-30,8
P00960,Soins de la peau,Soin Absolu,404.74,61,2024-02-07,Paris,75,14,2
P00961,Soins capillaires,Cosmétika,480.6,79,2024-08-29,Paris,50,-29,8
P00962,Parfums,Jardin dâIvoire,254.17,64,2024-06-04,Lyon,125,61,6
P00962,Parfums,Jardin dâIvoire,254.17,64,2024-07-16,Paris,299,235,7
P00963,Parfums,Beauté Origine,72.67,84,2024-08-13,Paris,112,28,8
P00964,Accessoires,Orchidée Noire,283.02,42,2024-06-03,Paris,197,155,6
P00964,Accessoires,Orchidée Noire,283.02,42,2024-01-01,Lyon,128,86,1
P00965,Maquillage,LâAtelier du Teint,238.1,71,2024-02-17,Paris,54,-17,2
P00965,Maquillage,LâAtelier du Teint,238.1,71,2024-08-31,Lyon,254,183,8
P00966,Parfums,Déesse Cosmétique,425.29,97,2024-05-13,Marseille,20,-77,5
P00967,Soins de la peau,Secret de Peau,67.08,32,2024-05-07,Paris,201,169,5
P00968,Accessoires,Rose & Lin,254.36,24,2024-02-13,Paris,182,158,2
P00968,Accessoires,Rose & Lin,254.36,24,2024-11-20,Lyon,10,-14,11
P00969,Soins capillaires,Le Bain Royal,92.02,36,2024-12-28,Lyon,244,208,12
P00969,Soins capillaires,Le Bain Royal,92.02,36,2024-11-06,Paris,133,97,11
P00970,Accessoires,Sérum de Lune,175.84,84,2024-12-31,Lyon,198,114,12
P00970,Accessoires,Sérum de Lune,175.84,84,2024-08-11,Paris,272,188,8
P00971,Soins capillaires,Aura Cristal,373.93,73,2024-07-08,Paris,70,-3,7
P00972,Accessoires,Infusion Précieuse,248.49,90,2024-06-05,Lyon,74,-16,6
P00972,Accessoires,Infusion Précieuse,248.49,90,2024-12-15,Paris,229,139,12
P00973,Accessoires,Velours Naturel,200.43,60,2024-05-28,Paris,87,27,5
P00974,Accessoires,Ãveil Ãlégant,209.35,62,2024-11-05,Lyon,186,124,11
P00974,Accessoires,Ãveil Ãlégant,209.35,62,2024-09-06,Paris,186,124,9
P00975,Soins capillaires,Héritage Sensuel,240.53,87,2024-12-13,Lyon,218,131,12
P00975,Soins capillaires,Héritage Sensuel,240.53,87,2024-12-22,Paris,36,-51,12
P00976,Soins capillaires,Clarté Botanique,396.81,91,2024-05-18,Paris,176,85,5
P00976,Soins capillaires,Clarté Botanique,396.81,91,2024-01-06,Marseille,134,43,1
P00977,Accessoires,Atelier Minéral,448.2,60,2024-06-21,Paris,3,-57,6
P00977,Accessoires,Atelier Minéral,448.2,60,2024-11-13,Marseille,45,-15,11
P00978,Parfums,Silhouette Paris,478.56,56,2024-03-24,Paris,3,-53,3
P00978,Parfums,Silhouette Paris,478.56,56,2024-02-29,Marseille,168,112,2
P00979,Maquillage,Natura Solaire,397.71,13,2024-11-22,Paris,109,96,11
P00979,Maquillage,Natura Solaire,397.71,13,2024-08-06,Marseille,271,258,8
P00979,Maquillage,Natura Solaire,397.71,13,2024-01-31,Lyon,168,155,1
P00980,Maquillage,Les Essences Rares,171.4,16,2024-01-13,Lyon,297,281,1
P00980,Maquillage,Les Essences Rares,171.4,16,2024-05-20,Paris,158,142,5
P00981,Maquillage,Maison Vitalis,350.3,44,2024-01-12,Lyon,279,235,1
P00981,Maquillage,Maison Vitalis,350.3,44,2024-08-14,Paris,211,167,8
P00982,Soins capillaires,Aroma Sublime,230.05,57,2024-08-06,Marseille,25,-32,8
P00982,Soins capillaires,Aroma Sublime,230.05,57,2024-01-24,Paris,4,-53,1
P00983,Soins capillaires,Ãpure d'Azur,142.24,82,2024-03-26,Paris,246,164,3
P00983,Soins capillaires,Ãpure d'Azur,142.24,82,2024-03-17,Lyon,168,86,3
P00984,Parfums,Ligne LumiÃ¨re,423.62,81,2024-01-04,Lyon,147,66,1
P00984,Parfums,Ligne LumiÃ¨re,423.62,81,2024-07-22,Paris,268,187,7
P00985,Maquillage,Soin Absolu,38.44,54,2024-09-04,Paris,218,164,9
P00986,Maquillage,Cosmétika,452.85,90,2024-03-27,Paris,243,153,3
P00986,Maquillage,Cosmétika,452.85,90,2024-11-09,Lyon,78,-12,11
P00987,Accessoires,Jardin dâIvoire,241.51,90,2024-12-09,Lyon,254,164,12
P00988,Soins capillaires,Beauté Origine,325.86,81,2024-02-28,Lyon,173,92,2
P00988,Soins capillaires,Beauté Origine,325.86,81,2024-08-14,Paris,61,-20,8
P00989,Maquillage,Orchidée Noire,336.49,28,2024-12-26,Lyon,179,151,12
P00990,Parfums,LâAtelier du Teint,449.66,72,2024-08-05,Lyon,86,14,8
P00990,Parfums,LâAtelier du Teint,449.66,72,2024-06-16,Paris,45,-27,6
P00991,Parfums,Déesse Cosmétique,325.6,47,2024-09-22,Lyon,218,171,9
P00991,Parfums,Déesse Cosmétique,325.6,47,2024-01-29,Paris,5,-42,1
P00992,Maquillage,Secret de Peau,314.69,76,2024-09-14,Marseille,141,65,9
P00993,Soins capillaires,Rose & Lin,51.99,68,2024-07-17,Paris,219,151,7
P00993,Soins capillaires,Rose & Lin,51.99,68,2024-12-08,Marseille,70,2,12
P00994,Parfums,Le Bain Royal,268.84,78,2024-11-23,Lyon,6,-72,11
P00994,Parfums,Le Bain Royal,268.84,78,2024-11-16,Marseille,172,94,11
P00995,Accessoires,Sérum de Lune,92.08,22,2024-07-31,Paris,57,35,7
P00995,Accessoires,Sérum de Lune,92.08,22,2024-08-29,Marseille,214,192,8
P00996,Parfums,Aura Cristal,373.97,56,2024-04-02,Paris,242,186,4
P00996,Parfums,Aura Cristal,373.97,56,2024-12-11,Lyon,24,-32,12
P00996,Parfums,Aura Cristal,373.97,56,2024-09-11,Marseille,177,121,9
P00997,Soins de la peau,Infusion Précieuse,265.87,70,2024-05-03,Lyon,238,168,5
P00997,Soins de la peau,Infusion Précieuse,265.87,70,2024-10-25,Marseille,221,151,10
P00998,Soins de la peau,Velours Naturel,346.51,40,2024-07-12,Lyon,33,-7,7
P00998,Soins de la peau,Velours Naturel,346.51,40,2024-05-10,Paris,250,210,5
P00999,Soins capillaires,Ãveil Ãlégant,40.0,89,2024-12-10,Marseille,264,175,12
P00999,Soins capillaires,Ãveil Ãlégant,40.0,89,2024-10-19,Paris,88,-1,10
P01000,Maquillage,Héritage Sensuel,60.7,31,2024-07-05,Paris,127,96,7
P01000,Maquillage,Héritage Sensuel,60.7,31,2024-05-30,Lyon,133,102,5
