id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,cout_total,delai_deviation,retard_jours,mois_achat,on_time_delivery
PO002579,2024-03-13,P00237,25,S004,208.24,2,Philippe,Rome,Italie,0.57,9,5206.0,-7,0,3,1
PO002580,2024-03-18,P00164,100,S008,26.93,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,2693.0,-2,0,3,1
PO002581,2024-09-02,P00237,25,S002,198.28,13,Morvan,Paris,France,0.86,9,4957.0,4,4,9,0
PO002582,2024-12-30,P00543,100,S029,215.06,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21506.0,-1,0,12,1
PO002583,2024-01-14,P00673,500,S008,242.38,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,121190.0,2,2,1,0
PO002584,2024-02-19,P00241,150,S010,125.5,7,Pelletier,Paris,France,0.98,3,18825.0,4,4,2,0
PO002585,2024-08-23,P00362,25,S008,123.7,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,3092.5,0,0,8,1
PO002586,2024-04-08,P00001,75,S008,178.31,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,13373.25,3,3,4,0
PO002587,2024-10-29,P00147,50,S003,69.36,6,Germain et Fils,Amsterdam,Pays-Bas,0.85,10,3468.0,-4,0,10,1
PO002588,2024-08-28,P00849,500,S050,206.01,8,Carlier SA,Bruxelles,Belgique,0.64,11,103005.0,-3,0,8,1
PO002589,2024-08-08,P00349,300,S008,288.69,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,86607.0,-2,0,8,1
PO002590,2024-07-08,P00904,25,S029,32.13,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,803.2500000000001,-4,0,7,1
PO002591,2024-09-20,P00552,200,S021,169.34,9,Petitjean Andre SA,Oslo,Norvège,0.88,3,33868.0,6,6,9,0
PO002592,2024-04-07,P00190,25,S010,277.98,2,Pelletier,Paris,France,0.98,3,6949.5,-1,0,4,1
PO002593,2024-11-04,P00741,50,S028,113.8,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5690.0,3,3,11,0
PO002594,2024-06-01,P00257,50,S008,96.86,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,4843.0,0,0,6,1
PO002595,2024-05-23,P00585,50,S012,209.0,11,Lucas,Stockholm,Suède,1.0,11,10450.0,0,0,5,1
PO002596,2024-03-08,P00220,200,S016,32.43,4,Morel,Stockholm,Suède,0.51,7,6486.0,-3,0,3,1
PO002597,2024-10-22,P00188,50,S028,74.37,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3718.5,4,4,10,0
PO002598,2024-12-09,P00772,150,S028,65.47,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9820.5,-4,0,12,1
PO002599,2024-08-02,P00680,500,S010,98.07,3,Pelletier,Paris,France,0.98,3,49035.0,0,0,8,1
PO002600,2024-07-23,P00420,150,S028,129.2,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,19380.0,5,5,7,0
PO002601,2024-07-27,P00235,50,S048,84.63,8,Lecomte,Amsterdam,Pays-Bas,0.65,4,4231.5,4,4,7,0
PO002602,2024-12-09,P00159,100,S028,46.01,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4601.0,6,6,12,0
PO002603,2024-05-14,P00200,75,S029,236.6,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,17745.0,6,6,5,0
PO002604,2024-06-04,P00056,150,S008,176.72,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,26508.0,-1,0,6,1
PO002605,2024-09-13,P00586,25,S045,66.69,14,Lagarde,Berlin,Allemagne,0.53,4,1667.25,10,10,9,0
PO002606,2024-02-07,P00253,100,S008,82.05,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,8205.0,5,5,2,0
PO002607,2024-06-23,P00451,150,S006,106.49,3,Jean,Zurich,Suisse,0.68,8,15973.5,-5,0,6,1
PO002608,2024-03-20,P00633,150,S048,264.88,12,Lecomte,Amsterdam,Pays-Bas,0.65,4,39732.0,8,8,3,0
PO002609,2024-10-01,P00329,300,S028,34.44,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10332.0,2,2,10,0
PO002610,2024-08-08,P00138,10,S028,207.42,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2074.2,-5,0,8,1
PO002611,2024-08-20,P00362,50,S008,281.05,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,14052.5,5,5,8,0
PO002612,2024-02-21,P00630,75,S029,264.69,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,19851.75,2,2,2,0
PO002613,2024-10-26,P00494,50,S008,42.44,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,2122.0,-4,0,10,1
PO002614,2024-03-09,P00886,50,S029,104.64,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,5232.0,-1,0,3,1
PO002615,2024-12-24,P00244,25,S002,238.05,4,Morvan,Paris,France,0.86,9,5951.25,-5,0,12,1
PO002616,2024-08-21,P00543,150,S003,223.33,11,Germain et Fils,Amsterdam,Pays-Bas,0.85,10,33499.5,1,1,8,0
PO002617,2024-11-11,P00928,200,S048,196.62,3,Lecomte,Amsterdam,Pays-Bas,0.65,4,39324.0,-1,0,11,1
PO002618,2024-12-21,P00482,10,S041,97.23,5,Lemaître De Sousa SA,Dublin,Irlande,0.54,10,972.3000000000001,-5,0,12,1
PO002619,2024-02-16,P00866,25,S046,26.69,3,Roche,Rome,Italie,0.54,4,667.25,-1,0,2,1
PO002620,2024-11-30,P00722,25,S002,158.24,2,Morvan,Paris,France,0.86,9,3956.0,-7,0,11,1
PO002621,2024-03-28,P00526,75,S028,268.14,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,20110.5,-6,0,3,1
PO002622,2024-01-10,P00626,150,S029,259.14,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,38871.0,-1,0,1,1
PO002623,2024-06-16,P00260,10,S048,288.94,12,Lecomte,Amsterdam,Pays-Bas,0.65,4,2889.4,8,8,6,0
PO002624,2024-02-16,P00482,100,S008,245.51,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,24551.0,-2,0,2,1
PO002625,2024-09-22,P00739,25,S028,101.13,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2528.25,6,6,9,0
PO002626,2024-03-13,P00904,500,S025,242.02,11,Techer SA,Varsovie,Pologne,0.92,12,121010.0,-1,0,3,1
PO002627,2024-07-15,P00948,200,S029,263.91,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,52782.00000000001,0,0,7,1
PO002628,2024-11-25,P00855,300,S048,188.94,13,Lecomte,Amsterdam,Pays-Bas,0.65,4,56682.0,9,9,11,0
PO002629,2024-11-30,P00255,25,S029,246.38,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6159.5,7,7,11,0
PO002630,2024-04-29,P00569,75,S008,50.08,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,3756.0,3,3,4,0
PO002631,2024-12-23,P00296,25,S028,168.5,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4212.5,-4,0,12,1
PO002632,2024-01-19,P00339,100,S002,146.81,10,Morvan,Paris,France,0.86,9,14681.0,1,1,1,0
PO002633,2024-12-29,P00427,25,S048,154.15,12,Lecomte,Amsterdam,Pays-Bas,0.65,4,3853.75,8,8,12,0
PO002634,2024-12-18,P00039,150,S002,172.56,9,Morvan,Paris,France,0.86,9,25884.0,0,0,12,1
PO002635,2024-01-29,P00086,100,S028,140.71,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,14071.0,3,3,1,0
PO002636,2024-01-29,P00442,75,S029,41.4,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3105.0,8,8,1,0
PO002637,2024-11-27,P00532,150,S002,135.39,12,Morvan,Paris,France,0.86,9,20308.499999999996,3,3,11,0
PO002638,2024-08-19,P00212,75,S012,252.15,2,Lucas,Stockholm,Suède,1.0,11,18911.25,-9,0,8,1
PO002639,2024-07-19,P00712,50,S008,143.75,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,7187.5,5,5,7,0
PO002640,2024-02-29,P00091,100,S008,295.52,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,29552.0,1,1,2,0
PO002641,2024-02-26,P00453,300,S002,183.25,11,Morvan,Paris,France,0.86,9,54975.0,2,2,2,0
PO002642,2024-03-16,P00527,100,S031,67.68,4,Faure S.A.R.L.,Oslo,Norvège,0.7,4,6768.000000000001,0,0,3,1
PO002643,2024-04-18,P00605,100,S029,46.26,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4626.0,0,0,4,1
PO002644,2024-02-29,P00167,300,S029,143.69,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,43107.0,-3,0,2,1
PO002645,2024-04-30,P00726,75,S028,209.6,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,15720.0,-1,0,4,1
PO002646,2024-06-11,P00045,500,S028,266.0,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,133000.0,6,6,6,0
PO002647,2024-03-06,P00458,25,S041,220.88,6,Lemaître De Sousa SA,Dublin,Irlande,0.54,10,5522.0,-4,0,3,1
PO002648,2024-03-07,P00844,75,S046,169.77,6,Roche,Rome,Italie,0.54,4,12732.75,2,2,3,0
PO002649,2024-07-12,P00759,25,S012,104.4,14,Lucas,Stockholm,Suède,1.0,11,2610.0,3,3,7,0
PO002650,2024-03-03,P00740,75,S046,285.47,6,Roche,Rome,Italie,0.54,4,21410.250000000004,2,2,3,0
PO002651,2024-07-18,P00851,25,S008,269.4,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,6734.999999999999,1,1,7,0
PO002652,2024-03-11,P00983,25,S029,243.9,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6097.5,-2,0,3,1
PO002653,2024-04-17,P00343,25,S046,18.2,11,Roche,Rome,Italie,0.54,4,455.0,7,7,4,0
PO002654,2024-06-04,P00921,50,S008,210.01,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,10500.5,-3,0,6,1
PO002655,2024-05-04,P00225,25,S028,211.39,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5284.75,3,3,5,0
PO002656,2024-02-14,P00418,150,S038,63.0,9,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,9450.0,3,3,2,0
PO002657,2024-09-27,P00897,25,S028,27.88,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,697.0,3,3,9,0
PO002658,2024-08-11,P00012,50,S008,73.43,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,3671.5000000000005,-3,0,8,1
PO002659,2024-12-14,P00825,10,S008,279.42,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,2794.2000000000003,7,7,12,0
PO002660,2024-10-20,P00682,25,S048,212.62,4,Lecomte,Amsterdam,Pays-Bas,0.65,4,5315.5,0,0,10,1
PO002661,2024-12-25,P00641,200,S008,263.65,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,52729.99999999999,4,4,12,0
PO002662,2024-08-13,P00920,150,S008,124.8,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,18720.0,3,3,8,0
PO002663,2024-12-10,P00141,150,S002,274.13,9,Morvan,Paris,France,0.86,9,41119.5,0,0,12,1
PO002664,2024-04-08,P00695,50,S029,35.76,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1788.0,-2,0,4,1
PO002665,2024-03-02,P00001,25,S008,241.2,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,6030.0,5,5,3,0
PO002666,2024-06-06,P00976,25,S028,189.08,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4727.0,4,4,6,0
PO002667,2024-10-11,P00353,100,S008,192.59,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,19259.0,-3,0,10,1
PO002668,2024-05-22,P00347,150,S028,84.13,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12619.5,-4,0,5,1
PO002669,2024-01-04,P00706,200,S010,260.86,5,Pelletier,Paris,France,0.98,3,52172.0,2,2,1,0
PO002670,2024-10-05,P00534,50,S050,206.57,9,Carlier SA,Bruxelles,Belgique,0.64,11,10328.5,-2,0,10,1
PO002671,2024-12-16,P00796,50,S028,149.69,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,7484.5,-5,0,12,1
PO002672,2024-11-21,P00520,25,S012,26.9,11,Lucas,Stockholm,Suède,1.0,11,672.5,0,0,11,1
PO002673,2024-04-21,P00229,150,S029,285.51,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,42826.5,0,0,4,1
PO002674,2024-06-02,P00915,50,S010,182.86,5,Pelletier,Paris,France,0.98,3,9143.0,2,2,6,0
PO002675,2024-04-05,P00213,75,S028,232.64,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,17448.0,-4,0,4,1
PO002676,2024-12-09,P00885,300,S028,284.87,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,85461.0,1,1,12,0
PO002677,2024-05-01,P00508,150,S008,241.19,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,36178.5,6,6,5,0
PO002678,2024-01-13,P00517,10,S035,124.55,12,Laine,Lisbonne,Portugal,0.9,7,1245.5,5,5,1,0
PO002679,2024-07-14,P00704,10,S048,141.81,7,Lecomte,Amsterdam,Pays-Bas,0.65,4,1418.1,3,3,7,0
PO002680,2024-05-26,P00602,150,S046,75.67,6,Roche,Rome,Italie,0.54,4,11350.5,2,2,5,0
PO002681,2024-07-06,P00916,75,S008,121.92,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,9144.0,-5,0,7,1
PO002682,2024-12-31,P00508,100,S028,171.17,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,17117.0,-2,0,12,1
PO002683,2024-09-08,P00390,25,S008,32.09,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,802.2500000000001,-5,0,9,1
PO002684,2024-08-13,P00944,200,S028,185.86,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,37172.0,-3,0,8,1
PO002685,2024-01-26,P00724,150,S029,256.27,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,38440.5,-4,0,1,1
PO002686,2024-01-29,P00160,200,S006,128.96,8,Jean,Zurich,Suisse,0.68,8,25792.0,0,0,1,1
PO002687,2024-10-16,P00563,50,S028,252.45,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12622.5,2,2,10,0
PO002688,2024-03-15,P00292,50,S029,161.26,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8063.0,3,3,3,0
PO002689,2024-12-09,P00303,25,S028,265.0,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6625.0,2,2,12,0
PO002690,2024-12-02,P00255,300,S002,20.59,13,Morvan,Paris,France,0.86,9,6177.0,4,4,12,0
PO002691,2024-11-26,P00570,25,S008,54.74,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,1368.5,-2,0,11,1
PO002692,2024-12-22,P00749,25,S028,117.34,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2933.5,1,1,12,0
PO002693,2024-05-22,P00252,25,S008,189.25,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,4731.25,4,4,5,0
PO002694,2024-08-17,P00572,150,S008,296.93,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,44539.5,-1,0,8,1
PO002695,2024-06-08,P00818,200,S046,131.86,4,Roche,Rome,Italie,0.54,4,26372.000000000004,0,0,6,1
PO002696,2024-12-05,P00860,150,S028,160.42,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,24062.999999999996,1,1,12,0
PO002697,2024-01-11,P00203,75,S032,278.94,13,Munoz SA,Dublin,Irlande,0.53,4,20920.5,9,9,1,0
PO002698,2024-08-06,P00309,500,S024,188.78,7,Da Silva,Madrid,Espagne,0.88,12,94390.0,-5,0,8,1
PO002699,2024-05-16,P00758,10,S029,100.61,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1006.1,-3,0,5,1
PO002700,2024-06-29,P00142,200,S031,66.28,5,Faure S.A.R.L.,Oslo,Norvège,0.7,4,13256.0,1,1,6,0
PO002701,2024-06-18,P00656,50,S029,31.35,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1567.5,7,7,6,0
PO002702,2024-11-01,P00893,75,S029,286.41,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21480.750000000004,8,8,11,0
PO002703,2024-05-26,P00569,25,S008,174.89,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,4372.25,4,4,5,0
PO002704,2024-12-10,P00778,10,S046,157.03,13,Roche,Rome,Italie,0.54,4,1570.3,9,9,12,0
PO002705,2024-04-02,P00754,50,S002,260.02,4,Morvan,Paris,France,0.86,9,13001.0,-5,0,4,1
PO002706,2024-12-01,P00265,25,S046,21.7,8,Roche,Rome,Italie,0.54,4,542.5,4,4,12,0
PO002707,2024-04-09,P00805,75,S005,44.66,11,Blanc,Dublin,Irlande,0.65,13,3349.4999999999995,-2,0,4,1
PO002708,2024-08-13,P00170,25,S013,231.63,2,Gautier,Paris,France,0.84,7,5790.75,-5,0,8,1
PO002709,2024-06-21,P00926,25,S029,115.75,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2893.75,-2,0,6,1
PO002710,2024-04-18,P00957,200,S028,284.14,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,56828.0,-4,0,4,1
PO002711,2024-10-05,P00425,300,S028,91.64,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,27492.0,-3,0,10,1
PO002712,2024-01-15,P00702,300,S008,80.8,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,24240.0,5,5,1,0
PO002713,2024-04-25,P00517,100,S008,270.52,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,27052.0,-2,0,4,1
PO002714,2024-05-05,P00175,150,S005,18.21,7,Blanc,Dublin,Irlande,0.65,13,2731.5,-6,0,5,1
PO002715,2024-06-06,P00285,150,S011,224.61,5,Leblanc,Rome,Italie,0.5,3,33691.5,2,2,6,0
PO002716,2024-01-21,P00650,100,S010,146.42,13,Pelletier,Paris,France,0.98,3,14641.999999999998,10,10,1,0
PO002717,2024-02-04,P00023,50,S044,134.68,11,Lopes,Amsterdam,Pays-Bas,0.85,9,6734.0,2,2,2,0
PO002718,2024-03-23,P00977,25,S029,15.44,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,386.0,7,7,3,0
PO002719,2024-09-15,P00023,25,S029,50.41,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1260.25,7,7,9,0
PO002720,2024-04-17,P00401,150,S018,201.7,3,Guérin,Copenhague,Danemark,0.92,11,30255.0,-8,0,4,1
PO002721,2024-05-04,P00450,100,S029,256.11,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,25611.0,0,0,5,1
PO002722,2024-01-27,P00673,75,S028,273.71,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,20528.25,-6,0,1,1
PO002723,2024-12-21,P00509,10,S029,257.16,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2571.6000000000004,6,6,12,0
PO002724,2024-09-29,P00806,50,S028,190.89,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9544.5,2,2,9,0
PO002725,2024-10-30,P00248,100,S048,165.9,4,Lecomte,Amsterdam,Pays-Bas,0.65,4,16590.0,0,0,10,1
PO002726,2024-02-12,P00404,75,S008,295.02,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,22126.5,-4,0,2,1
PO002727,2024-06-04,P00165,50,S029,46.53,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2326.5,-4,0,6,1
PO002728,2024-07-17,P00297,50,S022,54.75,12,Langlois Vallée SA,Dublin,Irlande,0.88,9,2737.5,3,3,7,0
PO002729,2024-04-19,P00893,100,S046,269.89,7,Roche,Rome,Italie,0.54,4,26989.0,3,3,4,0
PO002730,2024-02-08,P00762,300,S050,163.31,4,Carlier SA,Bruxelles,Belgique,0.64,11,48993.0,-7,0,2,1
PO002731,2024-08-05,P00602,200,S008,216.06,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,43212.0,-1,0,8,1
PO002732,2024-06-11,P00008,10,S028,189.26,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1892.6,1,1,6,0
PO002733,2024-12-15,P00678,75,S028,16.33,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1224.7499999999998,-6,0,12,1
PO002734,2024-06-16,P00172,50,S028,226.57,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,11328.5,5,5,6,0
PO002735,2024-12-17,P00473,75,S002,133.72,11,Morvan,Paris,France,0.86,9,10029.0,2,2,12,0
PO002736,2024-02-14,P00942,100,S010,176.9,10,Pelletier,Paris,France,0.98,3,17690.0,7,7,2,0
PO002737,2024-06-05,P00189,25,S008,237.85,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,5946.25,7,7,6,0
PO002738,2024-09-11,P00212,150,S038,292.52,6,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,43878.0,0,0,9,1
PO002739,2024-12-22,P00465,75,S002,14.7,10,Morvan,Paris,France,0.86,9,1102.5,1,1,12,0
PO002740,2024-12-28,P00429,500,S029,121.73,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,60865.0,-1,0,12,1
PO002741,2024-03-11,P00326,10,S029,197.6,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1976.0,4,4,3,0
PO002742,2024-06-15,P00482,25,S008,137.26,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,3431.5,1,1,6,0
PO002743,2024-04-18,P00449,100,S033,277.56,4,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,27756.0,-10,0,4,1
PO002744,2024-08-18,P00671,100,S046,273.84,10,Roche,Rome,Italie,0.54,4,27383.999999999996,6,6,8,0
PO002745,2024-11-14,P00329,75,S028,266.66,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,19999.500000000004,5,5,11,0
PO002746,2024-12-01,P00520,500,S008,233.48,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,116740.0,7,7,12,0
PO002747,2024-08-30,P00356,50,S002,171.0,2,Morvan,Paris,France,0.86,9,8550.0,-7,0,8,1
PO002748,2024-02-15,P00904,50,S028,196.76,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9838.0,3,3,2,0
PO002749,2024-08-04,P00308,200,S034,87.47,4,Bertrand S.A.,Varsovie,Pologne,0.56,6,17494.0,-2,0,8,1
PO002750,2024-02-25,P00801,75,S028,119.19,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8939.25,-2,0,2,1
PO002751,2024-07-17,P00119,50,S028,194.46,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9723.0,4,4,7,0
PO002752,2024-12-22,P00505,100,S008,80.4,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,8040.000000000001,6,6,12,0
PO002753,2024-08-17,P00438,100,S010,15.52,7,Pelletier,Paris,France,0.98,3,1552.0,4,4,8,0
PO002754,2024-11-16,P00169,50,S037,267.54,11,Charles SARL,Helsinki,Finlande,0.54,8,13377.000000000002,3,3,11,0
PO002755,2024-08-04,P00290,50,S017,178.95,8,Bodin,Rome,Italie,0.87,5,8947.5,3,3,8,0
PO002756,2024-06-03,P00656,50,S002,280.86,4,Morvan,Paris,France,0.86,9,14043.0,-5,0,6,1
PO002757,2024-05-01,P00867,10,S007,13.68,6,Carlier,Prague,République tchèque,0.9,9,136.8,-3,0,5,1
PO002758,2024-11-21,P00821,300,S008,265.77,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,79731.0,-1,0,11,1
PO002759,2024-02-04,P00412,25,S008,92.15,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,2303.75,-5,0,2,1
PO002760,2024-02-27,P00459,25,S029,37.89,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,947.25,5,5,2,0
PO002761,2024-05-23,P00750,100,S008,194.42,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,19442.0,7,7,5,0
PO002762,2024-05-16,P00849,100,S029,176.86,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,17686.0,3,3,5,0
PO002763,2024-03-11,P00500,100,S028,134.2,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,13419.999999999998,-4,0,3,1
PO002764,2024-05-25,P00790,50,S046,111.65,12,Roche,Rome,Italie,0.54,4,5582.5,8,8,5,0
PO002765,2024-10-15,P00119,200,S028,54.23,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10846.0,-2,0,10,1
PO002766,2024-09-17,P00956,75,S008,83.71,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,6278.249999999999,0,0,9,1
PO002767,2024-01-26,P00425,50,S039,263.89,5,Rocher,Helsinki,Finlande,0.76,13,13194.5,-8,0,1,1
PO002768,2024-08-18,P00926,150,S046,169.81,12,Roche,Rome,Italie,0.54,4,25471.5,8,8,8,0
PO002769,2024-08-26,P00919,25,S008,91.8,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,2295.0,-4,0,8,1
PO002770,2024-05-13,P00790,200,S041,252.09,6,Lemaître De Sousa SA,Dublin,Irlande,0.54,10,50418.0,-4,0,5,1
PO002771,2024-06-06,P00078,75,S008,130.85,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,9813.75,4,4,6,0
PO002772,2024-06-15,P00566,200,S048,115.49,8,Lecomte,Amsterdam,Pays-Bas,0.65,4,23098.0,4,4,6,0
PO002773,2024-08-05,P00880,25,S028,236.35,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5908.75,-5,0,8,1
PO002774,2024-01-30,P00442,300,S029,27.57,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8271.0,8,8,1,0
PO002775,2024-07-22,P00091,100,S028,203.97,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,20397.0,4,4,7,0
PO002776,2024-05-13,P00905,100,S008,136.83,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,13683.000000000002,7,7,5,0
PO002777,2024-01-05,P00402,50,S017,198.04,6,Bodin,Rome,Italie,0.87,5,9902.0,1,1,1,0
PO002778,2024-11-27,P00685,300,S028,149.45,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,44835.0,2,2,11,0
PO002779,2024-02-13,P00130,50,S008,274.5,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,13725.0,-3,0,2,1
PO002780,2024-02-07,P00662,75,S012,238.32,4,Lucas,Stockholm,Suède,1.0,11,17874.0,-7,0,2,1
PO002781,2024-12-16,P00315,150,S002,291.09,12,Morvan,Paris,France,0.86,9,43663.49999999999,3,3,12,0
PO002782,2024-07-15,P00958,50,S008,120.82,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,6041.0,-3,0,7,1
PO002783,2024-11-09,P00713,50,S029,49.15,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2457.5,7,7,11,0
PO002784,2024-06-20,P00221,150,S008,150.38,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,22557.0,-3,0,6,1
PO002785,2024-09-07,P00714,25,S008,43.56,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,1089.0,2,2,9,0
PO002786,2024-10-09,P00196,150,S028,205.99,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,30898.5,6,6,10,0
