id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O015182,2024-12-03,P00055,15,Marseille,Livré,null,null
O015184,2024-11-22,P00398,2,Paris,Expédié,null,null
O015186,2024-09-22,P00136,5,Paris,Livré,null,null
O015187,2024-12-16,P00035,5,Paris,Livré,null,null
O015188,2024-10-23,P00188,3,Lyon,Expédié,null,null
O015190,2024-04-10,P00532,1,Marseille,Livré,null,null
O015193,2024-06-20,P00105,8,Paris,Livré,null,null
O015194,2024-05-08,P00093,8,Paris,Expédié,null,null
O015195,2024-04-11,P00141,3,Marseille,Livré,null,null
O015196,2024-12-31,P00478,3,Lyon,Expédié,2025-01-21,Livraison incomplète
O015197,2024-03-07,P00521,1,Paris,Livré,null,null
O015198,2024-02-17,P00654,1,Paris,Livré,null,null
O015199,2024-07-24,P00330,2,Lyon,Expédié,null,null
O015200,2024-12-22,P00198,2,Lyon,Expédié,null,null
O015201,2024-12-14,P00558,15,Paris,Livré,null,null
O015202,2024-04-20,P00118,8,Marseille,Livré,null,null
O015203,2024-12-07,P00764,5,Paris,Livré,null,null
O015204,2024-02-25,P00510,3,Marseille,Livré,null,null
O015205,2024-03-25,P00343,1,Paris,Livré,null,null
O015206,2024-11-28,P00765,15,Lyon,Livré,null,null
O015207,2024-12-09,P00105,2,Marseille,Livré,2024-12-22,Client insatisfait
O015208,2024-12-25,P00571,1,Lyon,Expédié,null,null
O015209,2024-12-30,P00240,3,Lyon,Livré,null,null
O015210,2024-01-01,P00515,10,Marseille,Livré,null,null
O015211,2024-11-06,P00319,10,Lyon,Expédié,null,null
O015213,2024-07-07,P00881,1,Paris,Livré,null,null
O015214,2024-10-09,P00364,10,Marseille,Livré,null,null
O015215,2024-03-13,P00691,2,Lyon,Livré,null,null
O015216,2024-04-18,P00188,1,Marseille,Livré,null,null
O015217,2024-01-17,P00222,10,Paris,Livré,null,null
O015218,2024-04-05,P00688,10,Lyon,Expédié,null,null
O015219,2024-12-30,P00159,3,Paris,Expédié,null,null
O015221,2024-12-16,P00749,3,Marseille,Expédié,null,null
O015222,2024-11-03,P00767,8,Lyon,Livré,null,null
O015223,2024-12-20,P00765,8,Paris,Expédié,null,null
O015224,2024-02-17,P00374,12,Marseille,Livré,null,null
O015225,2024-03-22,P00362,3,Marseille,Livré,null,null
O015226,2024-12-19,P00414,15,Paris,Livré,null,null
O015227,2024-08-12,P00277,20,Marseille,Livré,null,null
O015229,2024-03-11,P00633,1,Paris,Livré,null,null
O015230,2024-02-06,P00341,10,Paris,Livré,null,null
O015231,2024-11-29,P00159,3,Paris,Livré,null,null
O015232,2024-09-11,P00810,2,Marseille,Livré,null,null
O015233,2024-12-07,P00082,5,Lyon,Livré,null,null
O015234,2024-12-08,P00839,1,Lyon,Livré,null,null
O015235,2024-02-09,P00865,3,Marseille,Livré,2024-03-07,Produit abîmé
O015236,2024-05-01,P00205,10,Marseille,Livré,null,null
O015237,2024-12-13,P00792,1,Paris,Expédié,null,null
O015238,2024-12-08,P00902,2,Marseille,Livré,null,null
O015239,2024-01-08,P00218,12,Marseille,Livré,null,null
O015240,2024-01-21,P00073,2,Lyon,Livré,null,null
O015243,2024-11-11,P00564,2,Lyon,Livré,null,null
O015244,2024-12-15,P00377,2,Marseille,Livré,2025-01-05,Livraison incomplète
O015245,2024-09-16,P00528,3,Paris,Expédié,null,null
O015247,2024-09-13,P00159,5,Lyon,Livré,null,null
O015248,2024-01-26,P00297,8,Marseille,Expédié,null,null
O015249,2024-10-28,P00253,3,Lyon,Livré,null,null
O015251,2024-12-08,P00778,8,Marseille,Expédié,null,null
O015252,2024-01-27,P00205,3,Lyon,Expédié,null,null
O015253,2024-08-20,P00252,2,Marseille,Livré,null,null
O015254,2024-08-24,P00673,5,Marseille,Livré,null,null
O015255,2024-11-07,P00950,5,Marseille,Livré,null,null
O015256,2024-06-08,P00418,3,Paris,Livré,null,null
O015257,2024-03-20,P00613,1,Lyon,Livré,null,null
O015259,2024-04-01,P00733,1,Paris,Livré,2024-04-06,Mauvaise référence
O015260,2024-08-15,P00175,2,Lyon,Livré,null,null
O015261,2024-12-24,P00417,2,Paris,Livré,2025-01-17,Produit abîmé
O015262,2024-12-30,P00008,5,Paris,Livré,null,null
O015263,2024-10-20,P00507,1,Marseille,Expédié,null,null
O015264,2024-08-30,P00948,8,Paris,Livré,null,null
O015265,2024-12-14,P00055,2,Marseille,Livré,null,null
O015266,2024-12-16,P00222,2,Lyon,Livré,null,null
O015268,2024-07-24,P00963,3,Paris,Livré,null,null
O015269,2024-11-30,P00532,1,Paris,Livré,null,null
O015270,2024-12-25,P00072,10,Paris,Livré,null,null
O015271,2024-02-10,P00780,1,Marseille,Expédié,null,null
O015272,2024-12-11,P00866,2,Marseille,Livré,null,null
O015273,2024-08-18,P00128,10,Lyon,Livré,null,null
O015274,2024-01-04,P00414,5,Lyon,Expédié,null,null
O015275,2024-01-09,P00413,2,Lyon,Expédié,2024-01-31,Produit abîmé
O015276,2024-11-25,P00526,2,Marseille,Livré,null,null
O015279,2024-12-23,P00296,5,Marseille,Livré,2025-01-19,Livraison incomplète
O015281,2024-05-12,P00012,15,Lyon,Livré,null,null
O015282,2024-01-22,P00212,12,Lyon,Livré,2024-02-12,Mauvaise référence
O015283,2024-11-10,P00220,2,Marseille,Livré,null,null
O015284,2024-12-25,P00535,20,Paris,Expédié,null,null
O015285,2024-12-16,P00035,1,Lyon,Livré,null,null
O015287,2024-07-07,P00226,1,Paris,Livré,null,null
O015289,2024-12-20,P00510,10,Lyon,Livré,null,null
O015290,2024-05-11,P00839,1,Lyon,Livré,null,null
O015291,2024-02-04,P00105,1,Marseille,Expédié,null,null
O015292,2024-11-06,P00143,1,Paris,Expédié,null,null
O015293,2024-02-22,P00105,2,Marseille,Livré,null,null
O015294,2024-01-06,P00720,8,Lyon,Expédié,null,null
O015295,2024-03-02,P00811,5,Marseille,Expédié,null,null
O015296,2024-12-10,P00284,1,Marseille,Livré,null,null
O015297,2024-04-10,P00311,3,Paris,Livré,null,null
O015298,2024-11-03,P00550,12,Marseille,Livré,null,null
O015299,2024-12-30,P00613,8,Lyon,Livré,null,null
O015300,2024-12-25,P00082,2,Marseille,Expédié,null,null
O015301,2024-11-18,P00718,20,Paris,Expédié,null,null
O015302,2024-01-30,P00152,5,Paris,Livré,null,null
O015303,2024-04-25,P00604,1,Paris,Expédié,2024-05-05,Mauvaise référence
O015304,2024-04-15,P00047,1,Marseille,Livré,null,null
O015306,2024-12-10,P00579,1,Marseille,Livré,null,null
O015308,2024-01-04,P00971,8,Marseille,Livré,null,null
O015309,2024-12-18,P00135,1,Lyon,Expédié,null,null
O015310,2024-06-20,P00413,3,Paris,Expédié,null,null
O015312,2024-01-11,P00284,1,Paris,Livré,null,null
O015313,2024-12-21,P00274,12,Lyon,Livré,null,null
O015314,2024-02-22,P00377,2,Marseille,Expédié,2024-03-01,Client insatisfait
O015315,2024-12-11,P00868,12,Lyon,Livré,null,null
O015316,2024-12-09,P00403,15,Marseille,Livré,null,null
O015318,2024-10-08,P00923,1,Paris,Expédié,null,null
O015320,2024-09-23,P00220,3,Lyon,Expédié,null,null
O015321,2024-02-24,P00377,1,Marseille,Livré,null,null
O015322,2024-01-20,P00968,12,Lyon,Expédié,null,null
O015326,2024-11-18,P00610,3,Paris,Livré,null,null
O015327,2024-07-12,P00414,1,Lyon,Livré,null,null
O015328,2024-12-28,P00767,1,Marseille,Expédié,null,null
O015329,2024-03-22,P00594,2,Lyon,Livré,null,null
O015331,2024-01-27,P00099,15,Marseille,Livré,null,null
O015332,2024-11-29,P00795,5,Marseille,Livré,null,null
O015333,2024-11-22,P00364,10,Lyon,Livré,null,null
O015334,2024-10-21,P00810,2,Marseille,Livré,null,null
O015335,2024-12-30,P00693,1,Marseille,Livré,null,null
O015336,2024-01-18,P00466,15,Marseille,Livré,null,null
O015337,2024-11-06,P00170,1,Paris,Livré,null,null
O015340,2024-08-18,P00336,15,Paris,Livré,null,null
O015341,2024-11-03,P00009,2,Marseille,Livré,null,null
O015342,2024-07-28,P00166,1,Marseille,Livré,null,null
O015343,2024-07-27,P00710,5,Lyon,Expédié,null,null
O015344,2024-03-22,P00707,20,Lyon,Expédié,null,null
O015345,2024-05-29,P00313,15,Paris,Expédié,null,null
O015346,2024-09-24,P00277,1,Lyon,Livré,null,null
O015347,2024-11-26,P00231,1,Marseille,Livré,null,null
O015348,2024-01-01,P00850,3,Lyon,Livré,null,null
O015349,2024-12-22,P00139,5,Paris,Expédié,null,null
O015350,2024-10-17,P00336,8,Paris,Livré,null,null
O015351,2024-12-23,P00024,1,Marseille,Livré,null,null
O015352,2024-09-03,P00326,15,Lyon,Expédié,null,null
O015355,2024-08-29,P00603,5,Lyon,Expédié,null,null
O015357,2024-11-03,P00275,10,Lyon,Livré,null,null
O015358,2024-12-13,P00029,3,Marseille,Livré,null,null
O015359,2024-11-20,P00118,2,Lyon,Expédié,null,null
O015360,2024-07-17,P00366,15,Paris,Livré,null,null
O015362,2024-07-23,P00055,3,Marseille,Expédié,2024-08-19,Mauvaise référence
O015363,2024-12-20,P00876,10,Paris,Livré,null,null
O015364,2024-10-14,P00400,15,Paris,Livré,null,null
O015365,2024-12-17,P00658,5,Marseille,Livré,null,null
O015367,2024-10-26,P00641,3,Lyon,Livré,null,null
O015368,2024-10-05,P00699,1,Marseille,Livré,null,null
O015369,2024-10-03,P00708,1,Marseille,Expédié,null,null
O015370,2024-11-08,P00513,1,Lyon,Livré,null,null
O015371,2024-04-20,P00810,1,Paris,Expédié,null,null
O015372,2024-02-17,P00357,2,Lyon,Expédié,2024-02-24,Livraison incomplète
O015373,2024-11-28,P00671,2,Marseille,Expédié,null,null
O015374,2024-12-17,P00809,2,Marseille,Livré,null,null
O015375,2024-09-28,P00231,2,Paris,Livré,null,null
O015376,2024-10-15,P00865,1,Paris,Livré,null,null
O015377,2024-02-06,P00902,1,Lyon,Expédié,null,null
O015378,2024-08-20,P00011,5,Paris,Livré,2024-09-07,Mauvaise référence
O015379,2024-12-08,P00305,3,Paris,Livré,null,null
O015383,2024-11-12,P00222,2,Lyon,Livré,null,null
O015384,2024-11-30,P00792,5,Marseille,Expédié,null,null
O015385,2024-10-25,P00691,10,Marseille,Livré,null,null
O015386,2024-01-08,P00526,2,Marseille,Livré,null,null
O015387,2024-03-23,P00396,5,Marseille,Livré,null,null
O015388,2024-11-03,P00521,15,Marseille,Livré,null,null
O015389,2024-02-01,P00329,10,Paris,Livré,null,null
O015390,2024-12-05,P00778,2,Lyon,Livré,null,null
O015391,2024-02-22,P00617,5,Lyon,Expédié,null,null
O015392,2024-12-09,P00336,1,Paris,Livré,2024-12-18,Livraison incomplète
O015393,2024-02-02,P00175,3,Lyon,Livré,null,null
O015394,2024-09-14,P00924,20,Paris,Livré,2024-09-19,Client insatisfait
O015395,2024-08-01,P00693,3,Marseille,Livré,null,null
O015396,2024-12-29,P00488,12,Paris,Livré,null,null
O015397,2024-03-07,P00080,2,Lyon,Expédié,null,null
O015398,2024-12-29,P00046,20,Paris,Livré,null,null
O015399,2024-10-10,P00375,3,Paris,Livré,null,null
O015400,2024-12-20,P00886,1,Marseille,Expédié,null,null
O015401,2024-02-04,P00451,3,Lyon,Livré,null,null
O015402,2024-12-07,P00909,2,Marseille,Livré,null,null
O015403,2024-11-02,P00047,1,Marseille,Livré,null,null
O015405,2024-01-10,P00767,10,Lyon,Expédié,null,null
O015406,2024-11-17,P00507,2,Lyon,Livré,null,null
O015407,2024-05-15,P00738,8,Marseille,Livré,null,null
O015409,2024-07-19,P00787,2,Lyon,Expédié,null,null
O015410,2024-02-11,P00135,1,Lyon,Livré,null,null
O015411,2024-09-27,P00254,15,Marseille,Livré,null,null
O015412,2024-11-21,P00954,2,Lyon,Livré,null,null
O015413,2024-09-02,P00541,5,Marseille,Livré,null,null
O015414,2024-02-23,P00562,5,Lyon,Livré,null,null
O015415,2024-03-09,P00886,3,Lyon,Livré,null,null
O015416,2024-10-14,P00403,12,Lyon,Livré,2024-11-08,Livraison incomplète
O015417,2024-12-18,P00757,5,Lyon,Livré,null,null
O015419,2024-11-07,P00099,2,Marseille,Livré,null,null
O015420,2024-12-06,P00256,10,Paris,Expédié,null,null
O015421,2024-02-21,P00843,1,Lyon,Livré,null,null
O015422,2024-10-08,P00121,3,Lyon,Livré,null,null
O015423,2024-01-03,P00080,15,Paris,Expédié,null,null
O015424,2024-12-12,P00466,5,Lyon,Livré,null,null
O015425,2024-01-27,P00470,8,Marseille,Livré,null,null
O015426,2024-12-28,P00171,5,Lyon,Expédié,null,null
O015427,2024-12-27,P00526,10,Paris,Expédié,null,null
O015429,2024-09-06,P00403,15,Lyon,Expédié,null,null
O015430,2024-12-13,P00202,2,Lyon,Livré,null,null
O015431,2024-02-22,P00340,1,Lyon,Expédié,null,null
O015433,2024-11-30,P00099,3,Lyon,Livré,null,null
O015434,2024-05-02,P00617,5,Lyon,Livré,null,null
O015436,2024-10-03,P00463,1,Marseille,Livré,null,null
O015437,2024-12-14,P00710,1,Paris,Livré,null,null
O015439,2024-12-27,P00653,2,Lyon,Expédié,null,null
O015440,2024-06-09,P00202,15,Marseille,Expédié,null,null
O015441,2024-12-20,P00644,5,Lyon,Livré,null,null
O015443,2024-11-27,P00751,2,Marseille,Livré,2024-12-23,Livraison incomplète
O015444,2024-02-16,P00895,1,Paris,Expédié,null,null
O015445,2024-12-14,P00118,2,Paris,Livré,null,null
O015446,2024-02-19,P00047,1,Marseille,Livré,null,null
O015447,2024-01-05,P00140,1,Marseille,Expédié,null,null
O015448,2024-12-24,P00588,12,Lyon,Livré,null,null
O015449,2024-04-28,P00558,20,Paris,Livré,null,null
O015450,2024-03-31,P00921,1,Paris,Livré,null,null
O015451,2024-01-16,P00973,1,Marseille,Expédié,2024-01-28,Produit abîmé
O015452,2024-01-10,P00913,2,Lyon,Livré,2024-01-26,Mauvaise référence
O015453,2024-10-10,P00121,3,Marseille,Livré,null,null
O015454,2024-11-30,P00526,1,Marseille,Livré,null,null
O015455,2024-11-20,P00980,2,Paris,Livré,null,null
O015456,2024-09-24,P00886,1,Paris,Livré,null,null
O015458,2024-02-17,P00973,8,Paris,Expédié,null,null
O015459,2024-09-24,P00586,5,Lyon,Livré,null,null
O015460,2024-12-23,P00742,5,Paris,Livré,null,null
O015461,2024-11-19,P00055,2,Lyon,Livré,null,null
O015462,2024-12-17,P00580,12,Marseille,Expédié,null,null
O015463,2024-11-27,P00136,15,Marseille,Expédié,null,null
O015464,2024-10-22,P00653,1,Paris,Expédié,null,null
O015465,2024-04-08,P00205,1,Paris,Expédié,null,null
O015466,2024-02-26,P00017,3,Marseille,Livré,null,null
O015467,2024-05-09,P00254,1,Lyon,Livré,null,null
O015469,2024-11-06,P00973,2,Marseille,Expédié,null,null
O015470,2024-10-18,P00113,3,Lyon,Livré,null,null
O015471,2024-02-02,P00488,3,Paris,Livré,null,null
O015472,2024-09-21,P00343,2,Marseille,Livré,null,null
O015473,2024-10-17,P00558,3,Marseille,Expédié,null,null
O015474,2024-02-02,P00136,15,Lyon,Expédié,null,null
O015477,2024-11-26,P00386,1,Lyon,Livré,null,null
O015478,2024-12-23,P00359,5,Marseille,Livré,null,null
O015479,2024-12-08,P00710,1,Paris,Livré,null,null
O015480,2024-09-17,P00780,1,Marseille,Livré,null,null
O015481,2024-12-08,P00810,3,Lyon,Livré,null,null
O015482,2024-11-05,P00653,1,Paris,Livré,null,null
O015483,2024-11-07,P00470,1,Marseille,Livré,null,null
O015484,2024-01-12,P00159,1,Lyon,Livré,null,null
O015485,2024-01-16,P00478,3,Marseille,Livré,null,null
O015486,2024-11-14,P00979,5,Paris,Livré,null,null
O015487,2024-11-30,P00101,1,Marseille,Expédié,null,null
O015488,2024-01-12,P00604,5,Paris,Livré,null,null
O015489,2024-01-17,P00613,1,Marseille,Expédié,null,null
O015491,2024-11-21,P00366,5,Marseille,Livré,null,null
O015492,2024-11-11,P00506,2,Paris,Expédié,null,null
O015493,2024-04-24,P00710,5,Paris,Livré,2024-05-13,Produit abîmé
O015495,2024-12-10,P00620,20,Lyon,Livré,null,null
O015496,2024-06-25,P00258,12,Marseille,Expédié,null,null
O015497,2024-12-05,P00810,1,Marseille,Livré,2024-12-29,Client insatisfait
O015498,2024-05-30,P00535,10,Lyon,Expédié,null,null
O015499,2024-10-06,P00791,1,Lyon,Expédié,null,null
O015500,2024-11-06,P00532,15,Paris,Expédié,null,null
O015502,2024-11-19,P00506,2,Paris,Expédié,null,null
O015503,2024-11-18,P00400,2,Marseille,Livré,null,null
O015504,2024-11-26,P00220,1,Paris,Livré,null,null
O015505,2024-03-18,P00371,1,Lyon,Livré,null,null
O015506,2024-01-07,P00979,8,Lyon,Livré,null,null
O015507,2024-07-20,P00462,15,Lyon,Livré,null,null
O015508,2024-12-05,P00140,5,Lyon,Livré,null,null
O015509,2024-05-19,P00152,5,Lyon,Expédié,null,null
O015510,2024-01-26,P00864,8,Lyon,Livré,null,null
O015511,2024-02-25,P00404,2,Paris,Expédié,null,null
O015513,2024-11-09,P00366,1,Paris,Expédié,null,null
O015514,2024-01-11,P00024,1,Lyon,Livré,2024-02-02,Livraison incomplète
O015515,2024-04-09,P00153,2,Lyon,Livré,null,null
O015516,2024-01-01,P00895,1,Lyon,Livré,null,null
O015517,2024-04-03,P00931,1,Lyon,Livré,null,null
O015518,2024-08-24,P00284,1,Lyon,Livré,null,null
O015519,2024-01-17,P00839,1,Paris,Livré,null,null
O015520,2024-04-19,P00558,12,Marseille,Expédié,null,null
O015521,2024-03-01,P00609,1,Marseille,Expédié,null,null
O015522,2024-11-16,P00532,3,Marseille,Expédié,null,null
O015523,2024-12-14,P00509,3,Paris,Livré,null,null
O015524,2024-03-03,P00872,3,Paris,Livré,null,null
O015525,2024-06-23,P00721,1,Lyon,Livré,null,null
O015526,2024-12-30,P00025,2,Lyon,Livré,null,null
O015528,2024-11-29,P00234,1,Marseille,Expédié,2024-12-25,Client insatisfait
O015529,2024-12-05,P00603,2,Lyon,Livré,null,null
O015530,2024-01-12,P00881,1,Paris,Livré,null,null
O015531,2024-06-21,P00449,3,Marseille,Livré,null,null
O015532,2024-06-02,P00404,5,Paris,Livré,null,null
O015533,2024-12-15,P00233,3,Lyon,Livré,null,null
O015534,2024-06-04,P00943,2,Marseille,Livré,null,null
O015535,2024-12-25,P00518,2,Lyon,Livré,null,null
O015536,2024-05-05,P00363,10,Marseille,Livré,null,null
O015537,2024-03-10,P00130,1,Lyon,Expédié,null,null
O015538,2024-08-08,P00729,8,Marseille,Livré,null,null
O015539,2024-12-30,P00184,8,Marseille,Livré,null,null
O015540,2024-10-15,P00551,2,Marseille,Livré,null,null
O015541,2024-11-09,P00276,2,Paris,Livré,null,null
O015543,2024-11-22,P00467,3,Paris,Livré,null,null
O015544,2024-12-06,P00603,1,Lyon,Expédié,null,null
O015545,2024-01-11,P00986,1,Lyon,Livré,null,null
O015546,2024-05-08,P00603,1,Paris,Livré,null,null
O015547,2024-10-14,P00629,1,Lyon,Livré,null,null
O015548,2024-10-01,P00506,3,Marseille,Expédié,null,null
O015549,2024-10-01,P00973,10,Paris,Livré,null,null
O015550,2024-11-03,P00821,1,Paris,Livré,null,null
O015551,2024-10-15,P00814,12,Marseille,Expédié,null,null
O015552,2024-07-15,P00656,15,Lyon,Expédié,null,null
O015553,2024-09-04,P00234,15,Marseille,Livré,null,null
O015554,2024-09-23,P00140,10,Marseille,Expédié,null,null
O015555,2024-02-01,P00986,2,Marseille,Expédié,2024-02-27,Mauvaise référence
O015557,2024-01-13,P00135,1,Marseille,Livré,2024-02-10,Produit abîmé
O015558,2024-02-17,P00532,3,Lyon,Livré,null,null
O015559,2024-10-11,P00277,3,Marseille,Livré,null,null
O015561,2024-09-08,P00532,10,Marseille,Livré,null,null
O015563,2024-01-22,P00105,20,Lyon,Expédié,null,null
O015564,2024-09-26,P00025,3,Marseille,Livré,null,null
O015565,2024-11-26,P00106,2,Lyon,Expédié,null,null
O015566,2024-08-11,P00451,1,Marseille,Livré,null,null
O015567,2024-09-16,P00604,1,Lyon,Expédié,null,null
O015568,2024-12-26,P00336,3,Paris,Expédié,2025-01-06,Client insatisfait
O015569,2024-05-08,P00452,3,Lyon,Expédié,null,null
O015570,2024-01-18,P00659,10,Lyon,Expédié,null,null
O015571,2024-09-29,P00226,3,Lyon,Expédié,null,null
O015572,2024-12-16,P00581,12,Paris,Livré,null,null
O015573,2024-01-23,P00296,5,Marseille,Livré,null,null
O015574,2024-01-23,P00881,10,Paris,Livré,null,null
O015575,2024-12-10,P00463,1,Marseille,Livré,null,null
O015576,2024-09-06,P00684,10,Lyon,Livré,null,null
O015577,2024-09-16,P00025,5,Marseille,Expédié,null,null
O015578,2024-10-24,P00846,1,Paris,Livré,null,null
O015579,2024-01-10,P00521,1,Paris,Expédié,null,null
O015582,2024-10-05,P00284,12,Lyon,Expédié,null,null
O015583,2024-10-31,P00029,1,Paris,Livré,null,null
O015584,2024-11-23,P00417,3,Lyon,Livré,null,null
O015585,2024-05-25,P00952,2,Lyon,Expédié,null,null
O015586,2024-08-17,P00810,5,Lyon,Livré,null,null
O015587,2024-01-17,P00212,10,Lyon,Livré,null,null
O015588,2024-10-08,P00478,2,Paris,Expédié,null,null
O015589,2024-01-13,P00912,2,Paris,Livré,null,null
O015590,2024-04-28,P00400,20,Paris,Livré,null,null
O015591,2024-12-22,P00912,8,Marseille,Livré,null,null
O015592,2024-12-23,P00921,12,Lyon,Livré,null,null
O015594,2024-12-30,P00046,2,Lyon,Livré,2025-01-17,Livraison incomplète
O015595,2024-05-09,P00009,1,Marseille,Livré,null,null
O015596,2024-03-06,P00253,2,Paris,Livré,null,null
O015597,2024-11-29,P00096,5,Marseille,Livré,null,null
O015598,2024-09-10,P00594,1,Paris,Livré,null,null
O015599,2024-10-08,P00188,2,Marseille,Expédié,null,null
O015600,2024-03-22,P00604,1,Paris,Livré,null,null
O015602,2024-12-27,P00355,2,Marseille,Livré,null,null
O015605,2024-02-08,P00014,10,Paris,Livré,null,null
O015606,2024-12-02,P00536,1,Paris,Livré,null,null
O015607,2024-08-26,P00031,5,Marseille,Expédié,null,null
O015608,2024-12-23,P00750,12,Paris,Expédié,null,null
O015609,2024-12-08,P00226,1,Lyon,Expédié,null,null
O015611,2024-12-06,P00700,5,Paris,Expédié,null,null
O015612,2024-02-29,P00296,15,Marseille,Livré,null,null
O015613,2024-05-27,P00873,15,Paris,Livré,2024-06-11,Produit abîmé
O015614,2024-03-15,P00202,1,Paris,Livré,null,null
O015615,2024-01-22,P00387,1,Paris,Expédié,null,null
O015616,2024-11-17,P00319,1,Paris,Livré,null,null
O015617,2024-05-09,P00612,5,Marseille,Livré,null,null
O015618,2024-12-25,P00070,8,Paris,Expédié,null,null
